i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.82,,,,,,,,,,,,,,,,,,,
2,6.45,6.93,,,,,,,,,,,,,,,,,,
3,6.09,6.56,6.90,,,,,,,,,,,,,,,,,
4,5.73,6.20,6.54,6.87,,,,,,,,,,,,,,,,
5,5.36,5.84,6.17,6.50,6.82,,,,,,,,,,,,,,,
6,5.00,5.47,5.81,6.14,6.45,6.76,,,,,,,,,,,,,,
7,4.63,5.11,5.45,5.77,6.09,6.39,6.69,,,,,,,,,,,,,
8,4.27,4.74,5.08,5.41,5.72,6.03,6.33,6.62,,,,,,,,,,,,
9,3.91,4.38,4.72,5.05,5.36,5.67,5.96,6.25,6.54,,,,,,,,,,,
10,3.54,4.02,4.35,4.68,5.00,5.30,5.60,5.89,6.17,6.45,,,,,,,,,,
11,3.18,3.65,3.99,4.32,4.63,4.94,5.23,5.52,5.81,6.09,6.36,,,,,,,,,
12,2.81,3.29,3.63,3.95,4.27,4.57,4.87,5.16,5.44,5.72,6.00,6.27,,,,,,,,
13,2.45,2.92,3.26,3.59,3.90,4.21,4.51,4.79,5.08,5.36,5.63,5.91,6.17,,,,,,,
14,2.09,2.56,2.90,3.23,3.54,3.84,4.14,4.43,4.71,4.99,5.27,5.54,5.81,6.08,,,,,,
15,1.72,2.19,2.53,2.86,3.18,3.48,3.78,4.07,4.35,4.63,4.90,5.18,5.44,5.71,5.97,,,,,
16,1.36,1.83,2.17,2.49,2.81,3.11,3.41,3.70,3.98,4.26,4.54,4.81,5.08,5.34,5.60,5.87,,,,
17,1.00,1.46,1.80,2.12,2.44,2.74,3.03,3.32,3.60,3.88,4.16,4.43,4.69,4.96,5.22,5.48,5.74,,,
18,0.63,1.09,1.42,1.73,2.04,2.34,2.63,2.91,3.19,3.46,3.73,4.00,4.27,4.53,4.79,5.05,5.30,5.56,,
19,0.27,0.69,1.00,1.29,1.57,1.85,2.12,2.38,2.65,2.91,3.16,3.42,3.67,3.92,4.17,4.42,4.67,4.91,5.15,
20,0.00,0.29,0.49,0.69,0.89,1.09,1.29,1.49,1.69,1.89,2.09,2.29,2.49,2.69,2.89,3.09,3.29,3.49,3.69,3.89
