i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.90,,,,,,,,,,,,,,,,,,,
2,3.69,3.97,,,,,,,,,,,,,,,,,,
3,3.48,3.76,4.03,,,,,,,,,,,,,,,,,
4,3.27,3.55,3.82,4.09,,,,,,,,,,,,,,,,
5,3.06,3.34,3.61,3.88,4.13,,,,,,,,,,,,,,,
6,2.85,3.13,3.40,3.67,3.92,4.17,,,,,,,,,,,,,,
7,2.64,2.92,3.19,3.46,3.71,3.96,4.20,,,,,,,,,,,,,
8,2.43,2.71,2.98,3.25,3.50,3.75,3.99,4.24,,,,,,,,,,,,
9,2.22,2.50,2.77,3.04,3.29,3.54,3.78,4.03,4.26,,,,,,,,,,,
10,2.01,2.29,2.56,2.83,3.08,3.33,3.57,3.82,4.05,4.29,,,,,,,,,,
11,1.80,2.08,2.35,2.62,2.87,3.12,3.36,3.61,3.84,4.08,4.32,,,,,,,,,
12,1.59,1.87,2.14,2.41,2.66,2.91,3.15,3.40,3.63,3.87,4.11,4.34,,,,,,,,
13,1.38,1.66,1.93,2.20,2.45,2.70,2.94,3.19,3.42,3.66,3.90,4.13,4.36,,,,,,,
14,1.17,1.45,1.72,1.99,2.24,2.49,2.73,2.98,3.21,3.45,3.69,3.92,4.15,4.38,,,,,,
15,0.96,1.24,1.51,1.78,2.03,2.28,2.52,2.77,3.00,3.24,3.47,3.71,3.94,4.17,4.40,,,,,
16,0.75,1.03,1.30,1.56,1.82,2.07,2.31,2.55,2.79,3.03,3.26,3.50,3.73,3.96,4.19,4.42,,,,
17,0.54,0.82,1.09,1.35,1.61,1.86,2.10,2.34,2.58,2.82,3.05,3.29,3.52,3.75,3.98,4.20,4.43,,,
18,0.34,0.61,0.88,1.14,1.39,1.64,1.88,2.12,2.36,2.60,2.83,3.06,3.29,3.52,3.75,3.98,4.21,4.43,,
19,0.14,0.39,0.65,0.90,1.15,1.39,1.63,1.86,2.10,2.33,2.56,2.78,3.01,3.24,3.46,3.68,3.91,4.13,4.35,
20,0.00,0.17,0.37,0.57,0.77,0.97,1.17,1.37,1.57,1.77,1.97,2.17,2.37,2.57,2.77,2.97,3.17,3.37,3.57,3.77
