i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.48,,,,,,,,,,,,,,,,,,
2,0.48,1.16,,,,,,,,,,,,,,,,,
3,0.48,1.16,1.94,,,,,,,,,,,,,,,,
4,0.48,1.16,1.94,2.69,,,,,,,,,,,,,,,
5,0.48,1.16,1.94,2.69,3.50,,,,,,,,,,,,,,
6,0.48,1.16,1.94,2.69,3.50,4.32,,,,,,,,,,,,,
7,0.48,1.16,1.94,2.69,3.50,4.32,5.14,,,,,,,,,,,,
8,0.48,1.16,1.94,2.69,3.50,4.32,5.14,5.99,,,,,,,,,,,
9,0.48,1.16,1.94,2.69,3.50,4.32,5.14,5.99,6.84,,,,,,,,,,
10,0.48,1.16,1.94,2.69,3.50,4.32,5.14,5.99,6.84,7.70,,,,,,,,,
11,0.48,1.16,1.94,2.69,3.50,4.32,5.14,5.99,6.84,7.70,8.56,,,,,,,,
12,0.48,1.16,1.94,2.69,3.50,4.32,5.14,5.99,6.84,7.70,8.56,9.44,,,,,,,
13,0.48,1.16,1.94,2.69,3.50,4.32,5.14,5.99,6.84,7.70,8.56,9.44,10.31,,,,,,
14,0.48,1.16,1.94,2.69,3.50,4.32,5.14,5.99,6.84,7.70,8.56,9.44,10.31,11.20,,,,,
15,0.48,1.16,1.93,2.69,3.49,4.31,5.14,5.99,6.83,7.70,8.56,9.44,10.30,11.19,12.07,,,,
16,0.48,1.15,1.93,2.68,3.48,4.30,5.13,5.97,6.83,7.68,8.54,9.41,10.29,11.18,12.05,12.95,,,
17,0.47,1.13,1.89,2.64,3.44,4.25,5.08,5.92,6.77,7.62,8.49,9.36,10.23,11.12,11.99,12.88,13.77,,
18,0.38,1.04,1.79,2.51,3.29,4.10,4.92,5.75,6.58,7.43,8.29,9.14,10.02,10.88,11.77,12.64,13.53,14.41,
19,0.23,0.79,1.43,2.12,2.84,3.60,4.37,5.16,5.96,6.76,7.59,8.41,9.26,10.10,10.95,11.80,12.66,13.53,14.39
