i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.35,,,,,,,,,,,,,,,,,,
2,0.35,1.01,,,,,,,,,,,,,,,,,
3,0.35,1.01,1.74,,,,,,,,,,,,,,,,
4,0.35,1.01,1.74,2.52,,,,,,,,,,,,,,,
5,0.35,1.01,1.74,2.52,3.30,,,,,,,,,,,,,,
6,0.35,1.01,1.74,2.52,3.30,4.11,,,,,,,,,,,,,
7,0.35,1.01,1.74,2.52,3.30,4.11,4.93,,,,,,,,,,,,
8,0.35,1.01,1.74,2.52,3.30,4.11,4.93,5.76,,,,,,,,,,,
9,0.35,1.01,1.74,2.52,3.30,4.11,4.93,5.76,6.60,,,,,,,,,,
10,0.35,1.01,1.74,2.52,3.30,4.11,4.93,5.76,6.60,7.45,,,,,,,,,
11,0.35,1.01,1.74,2.52,3.30,4.11,4.93,5.76,6.60,7.45,8.31,,,,,,,,
12,0.35,1.01,1.74,2.52,3.30,4.11,4.93,5.76,6.60,7.45,8.31,9.18,,,,,,,
13,0.35,1.01,1.74,2.52,3.30,4.11,4.93,5.76,6.60,7.45,8.31,9.18,10.05,,,,,,
14,0.35,1.01,1.74,2.52,3.30,4.11,4.93,5.76,6.60,7.45,8.31,9.18,10.05,10.93,,,,,
15,0.35,1.01,1.74,2.52,3.30,4.10,4.92,5.75,6.60,7.45,8.31,9.18,10.05,10.92,11.80,,,,
16,0.34,1.00,1.73,2.51,3.29,4.09,4.91,5.74,6.58,7.44,8.29,9.16,10.03,10.91,11.79,12.67,,,
17,0.33,0.98,1.70,2.48,3.25,4.05,4.87,5.69,6.53,7.38,8.24,9.10,9.97,10.85,11.73,12.61,13.50,,
18,0.29,0.90,1.59,2.36,3.11,3.90,4.70,5.52,6.35,7.19,8.04,8.90,9.76,10.63,11.50,12.38,13.26,14.14,
19,0.18,0.68,1.29,1.96,2.67,3.41,4.17,4.94,5.74,6.54,7.36,8.18,9.01,9.85,10.69,11.54,12.40,13.26,14.12
