i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.72,,,,,,,,,,,,,,,,,,,
2,4.46,4.76,,,,,,,,,,,,,,,,,,
3,4.20,4.50,4.81,,,,,,,,,,,,,,,,,
4,3.95,4.24,4.55,4.83,,,,,,,,,,,,,,,,
5,3.69,3.99,4.29,4.57,4.85,,,,,,,,,,,,,,,
6,3.43,3.73,4.03,4.32,4.59,4.85,,,,,,,,,,,,,,
7,3.17,3.47,3.78,4.06,4.33,4.60,4.85,,,,,,,,,,,,,
8,2.92,3.22,3.52,3.80,4.08,4.34,4.60,4.85,,,,,,,,,,,,
9,2.66,2.96,3.26,3.55,3.82,4.08,4.34,4.59,4.84,,,,,,,,,,,
10,2.40,2.70,3.01,3.29,3.56,3.83,4.08,4.34,4.59,4.83,,,,,,,,,,
11,2.15,2.45,2.75,3.03,3.30,3.57,3.83,4.08,4.33,4.58,4.82,,,,,,,,,
12,1.89,2.19,2.49,2.78,3.05,3.31,3.57,3.82,4.07,4.32,4.56,4.81,,,,,,,,
13,1.63,1.93,2.24,2.52,2.79,3.05,3.31,3.57,3.82,4.06,4.31,4.55,4.79,,,,,,,
14,1.38,1.67,1.98,2.26,2.53,2.80,3.06,3.31,3.56,3.81,4.05,4.29,4.53,4.77,,,,,,
15,1.12,1.42,1.72,2.00,2.28,2.54,2.80,3.05,3.30,3.55,3.79,4.04,4.28,4.51,4.75,,,,,
16,0.86,1.16,1.46,1.75,2.02,2.28,2.54,2.79,3.04,3.29,3.54,3.78,4.02,4.26,4.49,4.73,,,,
17,0.61,0.90,1.21,1.49,1.76,2.02,2.28,2.53,2.78,3.03,3.27,3.52,3.76,3.99,4.23,4.47,4.70,,,
18,0.36,0.65,0.95,1.23,1.49,1.76,2.01,2.26,2.51,2.76,3.00,3.24,3.48,3.72,3.95,4.19,4.42,4.65,,
19,0.13,0.39,0.67,0.94,1.19,1.45,1.69,1.94,2.18,2.41,2.65,2.89,3.12,3.35,3.58,3.81,4.04,4.27,4.49,
20,0.00,0.15,0.35,0.55,0.75,0.95,1.15,1.35,1.55,1.75,1.95,2.15,2.35,2.55,2.75,2.95,3.15,3.35,3.55,3.75
