i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.46,,,,,,,,,,,,,,,,,,
2,0.46,1.25,,,,,,,,,,,,,,,,,
3,0.46,1.25,2.10,,,,,,,,,,,,,,,,
4,0.46,1.25,2.10,2.96,,,,,,,,,,,,,,,
5,0.46,1.25,2.10,2.96,3.84,,,,,,,,,,,,,,
6,0.46,1.25,2.10,2.96,3.84,4.73,,,,,,,,,,,,,
7,0.46,1.25,2.10,2.96,3.84,4.73,5.63,,,,,,,,,,,,
8,0.46,1.25,2.10,2.96,3.84,4.73,5.63,6.54,,,,,,,,,,,
9,0.46,1.25,2.10,2.96,3.84,4.73,5.63,6.54,7.45,,,,,,,,,,
10,0.46,1.25,2.10,2.96,3.84,4.73,5.63,6.54,7.45,8.37,,,,,,,,,
11,0.46,1.25,2.10,2.96,3.84,4.73,5.63,6.54,7.45,8.37,9.29,,,,,,,,
12,0.46,1.25,2.10,2.96,3.84,4.73,5.63,6.54,7.45,8.37,9.29,10.21,,,,,,,
13,0.46,1.25,2.10,2.96,3.84,4.73,5.63,6.54,7.45,8.37,9.29,10.21,11.14,,,,,,
14,0.46,1.25,2.10,2.96,3.84,4.73,5.63,6.54,7.45,8.37,9.29,10.21,11.14,12.07,,,,,
15,0.46,1.25,2.09,2.96,3.84,4.73,5.63,6.54,7.45,8.37,9.29,10.21,11.14,12.07,13.00,,,,
16,0.46,1.25,2.09,2.96,3.84,4.73,5.63,6.54,7.45,8.37,9.29,10.21,11.14,12.06,13.00,13.93,,,
17,0.46,1.25,2.09,2.95,3.83,4.72,5.62,6.53,7.44,8.36,9.27,10.20,11.12,12.05,12.98,13.92,14.85,,
18,0.44,1.22,2.05,2.91,3.79,4.67,5.57,6.47,7.38,8.30,9.21,10.13,11.06,11.99,12.91,13.85,14.78,15.71,
19,0.34,1.07,1.87,2.70,3.55,4.42,5.30,6.18,7.08,7.98,8.88,9.79,10.70,11.62,12.54,13.46,14.38,15.31,16.24
