i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.29,,,,,,,,,,,,,,,,,,
2,0.29,1.05,,,,,,,,,,,,,,,,,
3,0.29,1.05,1.88,,,,,,,,,,,,,,,,
4,0.29,1.05,1.88,2.73,,,,,,,,,,,,,,,
5,0.29,1.05,1.88,2.73,3.60,,,,,,,,,,,,,,
6,0.29,1.05,1.88,2.73,3.60,4.47,,,,,,,,,,,,,
7,0.29,1.05,1.88,2.73,3.60,4.47,5.37,,,,,,,,,,,,
8,0.29,1.05,1.88,2.73,3.60,4.47,5.37,6.26,,,,,,,,,,,
9,0.29,1.05,1.88,2.73,3.60,4.47,5.37,6.26,7.17,,,,,,,,,,
10,0.29,1.05,1.88,2.73,3.60,4.47,5.37,6.26,7.17,8.07,,,,,,,,,
11,0.29,1.05,1.88,2.73,3.60,4.47,5.37,6.26,7.17,8.07,8.99,,,,,,,,
12,0.29,1.05,1.88,2.73,3.60,4.47,5.37,6.26,7.17,8.07,8.99,9.90,,,,,,,
13,0.29,1.05,1.88,2.73,3.60,4.47,5.37,6.26,7.17,8.07,8.99,9.90,10.82,,,,,,
14,0.29,1.05,1.88,2.73,3.60,4.47,5.37,6.26,7.17,8.07,8.99,9.90,10.82,11.76,,,,,
15,0.29,1.05,1.88,2.73,3.60,4.47,5.37,6.26,7.17,8.07,8.99,9.90,10.82,11.74,12.68,,,,
16,0.29,1.04,1.88,2.73,3.60,4.47,5.37,6.26,7.17,8.07,8.98,9.90,10.82,11.74,12.68,13.60,,,
17,0.28,1.04,1.86,2.71,3.58,4.46,5.36,6.25,7.16,8.06,8.97,9.88,10.80,11.73,12.65,13.59,14.52,,
18,0.27,1.00,1.82,2.67,3.52,4.41,5.29,6.18,7.08,7.99,8.89,9.81,10.72,11.64,12.57,13.49,14.43,15.36,
19,0.19,0.85,1.62,2.42,3.27,4.12,4.97,5.86,6.74,7.62,8.52,9.41,10.31,11.22,12.13,13.04,13.96,14.88,15.80
