i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.62,,,,,,,,,,,,,,,,,,,
2,2.48,2.64,,,,,,,,,,,,,,,,,,
3,2.33,2.50,2.75,,,,,,,,,,,,,,,,,
4,2.19,2.36,2.61,2.85,,,,,,,,,,,,,,,,
5,2.05,2.22,2.47,2.71,2.95,,,,,,,,,,,,,,,
6,1.91,2.08,2.33,2.57,2.80,3.04,,,,,,,,,,,,,,
7,1.77,1.93,2.18,2.43,2.66,2.89,3.12,,,,,,,,,,,,,
8,1.62,1.79,2.04,2.28,2.52,2.75,2.98,3.21,,,,,,,,,,,,
9,1.48,1.65,1.90,2.14,2.38,2.61,2.84,3.07,3.29,,,,,,,,,,,
10,1.34,1.51,1.76,2.00,2.24,2.47,2.70,2.92,3.15,3.37,,,,,,,,,,
11,1.20,1.37,1.62,1.86,2.09,2.33,2.56,2.78,3.01,3.23,3.46,,,,,,,,,
12,1.06,1.22,1.48,1.72,1.95,2.18,2.41,2.64,2.86,3.09,3.32,3.51,,,,,,,,
13,0.92,1.08,1.33,1.57,1.81,2.04,2.27,2.50,2.72,2.95,3.18,3.38,3.64,,,,,,,
14,0.77,0.94,1.19,1.43,1.67,1.90,2.13,2.36,2.58,2.80,3.04,3.24,3.53,-1.67,,,,,,
15,0.63,0.80,1.05,1.29,1.53,1.76,1.99,2.21,2.44,2.66,2.89,3.10,3.43,-0.77,-113.66,,,,,
16,0.49,0.66,0.91,1.15,1.39,1.62,1.85,2.07,2.30,2.52,2.74,2.96,3.32,0.13,-86.79,-1119.24,,,,
17,0.35,0.52,0.77,1.01,1.24,1.47,1.70,1.93,2.16,2.38,2.60,2.82,3.21,1.02,-59.96,-792.49,-51638.26,,,
18,0.21,0.37,0.62,0.86,1.10,1.33,1.56,1.79,2.01,2.23,2.46,2.67,3.09,1.90,-33.34,-467.72,-29640.86,-415322.79,,
19,0.08,0.23,0.48,0.71,0.94,1.17,1.40,1.62,1.84,2.06,2.28,2.51,2.84,2.47,-4.67,-138.68,-7719.78,-94876.50,-1916010.00,
20,0.00,0.09,0.29,0.49,0.69,0.89,1.09,1.29,1.49,1.69,1.89,2.09,2.29,2.49,2.69,2.89,3.09,3.29,3.49,3.69
