i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.11,,,,,,,,,,,,,,,,,,,
2,3.88,4.14,,,,,,,,,,,,,,,,,,
3,3.66,3.92,4.20,,,,,,,,,,,,,,,,,
4,3.44,3.69,3.98,4.25,,,,,,,,,,,,,,,,
5,3.21,3.47,3.76,4.03,4.29,,,,,,,,,,,,,,,
6,2.99,3.24,3.53,3.80,4.07,4.32,,,,,,,,,,,,,,
7,2.76,3.02,3.31,3.58,3.84,4.10,4.35,,,,,,,,,,,,,
8,2.54,2.79,3.08,3.36,3.62,3.87,4.12,4.37,,,,,,,,,,,,
9,2.31,2.57,2.86,3.13,3.39,3.65,3.90,4.14,4.39,,,,,,,,,,,
10,2.09,2.35,2.64,2.91,3.17,3.42,3.67,3.92,4.16,4.40,,,,,,,,,,
11,1.87,2.12,2.41,2.68,2.94,3.20,3.45,3.70,3.94,4.18,4.42,,,,,,,,,
12,1.64,1.90,2.19,2.46,2.72,2.98,3.23,3.47,3.71,3.96,4.19,4.43,,,,,,,,
13,1.42,1.67,1.96,2.23,2.50,2.75,3.00,3.25,3.49,3.73,3.97,4.21,4.44,,,,,,,
14,1.19,1.45,1.74,2.01,2.27,2.53,2.78,3.02,3.27,3.51,3.74,3.98,4.22,4.45,,,,,,
15,0.97,1.22,1.51,1.79,2.05,2.30,2.55,2.80,3.04,3.28,3.52,3.76,3.99,4.22,4.46,,,,,
16,0.75,1.00,1.29,1.56,1.82,2.08,2.33,2.57,2.82,3.06,3.30,3.53,3.77,4.00,4.23,4.46,,,,
17,0.52,0.78,1.06,1.34,1.60,1.85,2.10,2.35,2.59,2.83,3.07,3.30,3.54,3.77,4.00,4.23,4.46,,,
18,0.30,0.55,0.84,1.11,1.37,1.62,1.87,2.11,2.36,2.59,2.83,3.07,3.30,3.53,3.76,3.99,4.22,4.45,,
19,0.11,0.33,0.60,0.86,1.11,1.35,1.60,1.83,2.07,2.30,2.53,2.76,2.99,3.22,3.45,3.67,3.90,4.12,4.35,
20,0.00,0.12,0.32,0.52,0.72,0.92,1.12,1.32,1.52,1.72,1.92,2.12,2.32,2.52,2.72,2.92,3.12,3.32,3.52,3.72
