i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.44,,,,,,,,,,,,,,,,,,,
2,3.25,3.46,,,,,,,,,,,,,,,,,,
3,3.07,3.27,3.55,,,,,,,,,,,,,,,,,
4,2.88,3.09,3.36,3.62,,,,,,,,,,,,,,,,
5,2.69,2.90,3.17,3.43,3.68,,,,,,,,,,,,,,,
6,2.50,2.71,2.98,3.24,3.49,3.74,,,,,,,,,,,,,,
7,2.31,2.52,2.80,3.05,3.31,3.55,3.79,,,,,,,,,,,,,
8,2.12,2.33,2.61,2.87,3.12,3.36,3.60,3.84,,,,,,,,,,,,
9,1.93,2.14,2.42,2.68,2.93,3.17,3.41,3.65,3.89,,,,,,,,,,,
10,1.75,1.96,2.23,2.49,2.74,2.99,3.23,3.46,3.70,3.93,,,,,,,,,,
11,1.56,1.77,2.04,2.30,2.55,2.80,3.04,3.28,3.51,3.74,3.97,,,,,,,,,
12,1.37,1.58,1.85,2.11,2.36,2.61,2.85,3.09,3.32,3.55,3.79,4.02,,,,,,,,
13,1.18,1.39,1.66,1.92,2.17,2.42,2.66,2.90,3.13,3.37,3.60,3.83,4.06,,,,,,,
14,0.99,1.20,1.48,1.74,1.99,2.23,2.47,2.71,2.94,3.18,3.41,3.64,3.87,4.09,,,,,,
15,0.80,1.01,1.29,1.55,1.80,2.04,2.28,2.52,2.76,2.99,3.22,3.45,3.68,3.91,4.13,,,,,
16,0.62,0.82,1.10,1.36,1.61,1.85,2.09,2.33,2.57,2.80,3.03,3.26,3.49,3.72,3.94,4.17,,,,
17,0.43,0.64,0.91,1.17,1.42,1.66,1.91,2.14,2.38,2.61,2.84,3.07,3.30,3.53,3.75,3.98,4.20,,,
18,0.24,0.45,0.72,0.98,1.23,1.47,1.71,1.95,2.18,2.41,2.64,2.87,3.10,3.33,3.55,3.78,4.00,4.23,,
19,0.08,0.26,0.52,0.77,1.01,1.25,1.49,1.72,1.95,2.18,2.40,2.63,2.85,3.08,3.30,3.52,3.74,3.96,4.19,
20,0.00,0.09,0.29,0.49,0.69,0.89,1.09,1.29,1.49,1.69,1.89,2.09,2.29,2.49,2.69,2.89,3.09,3.29,3.49,3.69
