i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.64,,,,,,,,,,,,,,,,,,,
2,6.28,6.71,,,,,,,,,,,,,,,,,,
3,5.92,6.35,6.71,,,,,,,,,,,,,,,,,
4,5.56,6.00,6.35,6.68,,,,,,,,,,,,,,,,
5,5.20,5.64,5.99,6.32,6.63,,,,,,,,,,,,,,,
6,4.84,5.28,5.63,5.96,6.28,6.58,,,,,,,,,,,,,,
7,4.49,4.92,5.28,5.60,5.92,6.22,6.52,,,,,,,,,,,,,
8,4.13,4.56,4.92,5.24,5.56,5.86,6.16,6.45,,,,,,,,,,,,
9,3.77,4.20,4.56,4.88,5.20,5.50,5.80,6.09,6.37,,,,,,,,,,,
10,3.41,3.84,4.20,4.53,4.84,5.15,5.44,5.73,6.01,6.29,,,,,,,,,,
11,3.05,3.49,3.84,4.17,4.48,4.79,5.08,5.37,5.66,5.93,6.21,,,,,,,,,
12,2.69,3.13,3.48,3.81,4.12,4.43,4.72,5.01,5.30,5.58,5.85,6.12,,,,,,,,
13,2.33,2.77,3.12,3.45,3.77,4.07,4.37,4.65,4.94,5.22,5.49,5.76,6.03,,,,,,,
14,1.98,2.41,2.77,3.09,3.41,3.71,4.01,4.30,4.58,4.86,5.13,5.40,5.67,5.94,,,,,,
15,1.62,2.05,2.41,2.73,3.05,3.35,3.65,3.94,4.22,4.50,4.77,5.04,5.31,5.58,5.84,,,,,
16,1.26,1.69,2.05,2.37,2.69,2.99,3.29,3.57,3.86,4.14,4.41,4.68,4.95,5.21,5.48,5.74,,,,
17,0.90,1.33,1.69,2.01,2.32,2.62,2.92,3.20,3.49,3.76,4.04,4.31,4.57,4.84,5.10,5.36,5.62,,,
18,0.55,0.97,1.31,1.63,1.94,2.23,2.52,2.80,3.08,3.36,3.63,3.89,4.16,4.42,4.68,4.93,5.19,5.44,,
19,0.22,0.60,0.90,1.20,1.48,1.76,2.03,2.30,2.56,2.82,3.07,3.33,3.58,3.83,4.08,4.33,4.57,4.82,5.06,
20,0.00,0.24,0.44,0.64,0.84,1.04,1.24,1.44,1.64,1.84,2.04,2.24,2.44,2.64,2.84,3.04,3.24,3.44,3.64,3.84
