i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.72,,,,,,,,,,,,,,,,,,,
2,2.57,2.74,,,,,,,,,,,,,,,,,,
3,2.42,2.59,2.85,,,,,,,,,,,,,,,,,
4,2.27,2.44,2.70,2.94,,,,,,,,,,,,,,,,
5,2.13,2.29,2.55,2.79,3.03,,,,,,,,,,,,,,,
6,1.98,2.14,2.40,2.64,2.88,3.12,,,,,,,,,,,,,,
7,1.83,1.99,2.25,2.49,2.73,2.97,3.20,,,,,,,,,,,,,
8,1.68,1.84,2.10,2.35,2.58,2.82,3.05,3.28,,,,,,,,,,,,
9,1.53,1.70,1.95,2.20,2.44,2.67,2.90,3.13,3.36,,,,,,,,,,,
10,1.38,1.55,1.80,2.05,2.29,2.52,2.75,2.98,3.21,3.43,,,,,,,,,,
11,1.23,1.40,1.65,1.90,2.14,2.37,2.60,2.83,3.06,3.28,3.51,,,,,,,,,
12,1.08,1.25,1.51,1.75,1.99,2.22,2.45,2.68,2.91,3.14,3.36,3.61,,,,,,,,
13,0.94,1.10,1.36,1.60,1.84,2.07,2.31,2.53,2.76,2.99,3.21,3.46,3.68,,,,,,,
14,0.79,0.95,1.21,1.45,1.69,1.93,2.16,2.39,2.61,2.84,3.06,3.31,3.53,2.95,,,,,,
15,0.64,0.80,1.06,1.30,1.54,1.78,2.01,2.24,2.46,2.69,2.91,3.16,3.38,2.97,-10.15,,,,,
16,0.49,0.65,0.91,1.16,1.39,1.63,1.86,2.09,2.31,2.54,2.76,3.01,3.24,2.99,-7.01,-154.21,,,,
17,0.34,0.51,0.76,1.01,1.24,1.48,1.71,1.94,2.17,2.39,2.61,2.85,3.09,3.01,-3.89,-108.22,-2982.32,,,
18,0.19,0.36,0.61,0.86,1.09,1.33,1.56,1.79,2.01,2.24,2.46,2.68,2.93,3.01,-0.80,-62.54,-1770.52,-39622.63,,
19,0.06,0.21,0.46,0.70,0.93,1.16,1.39,1.61,1.83,2.06,2.28,2.50,2.73,2.95,2.18,-16.21,126.29,-15444.52,-304442.03,
20,0.00,0.07,0.27,0.47,0.67,0.87,1.07,1.27,1.47,1.67,1.87,2.07,2.27,2.47,2.67,2.87,3.07,3.27,3.47,3.67
