i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.61,,,,,,,,,,,,,,,,,,,
2,6.25,6.69,,,,,,,,,,,,,,,,,,
3,5.90,6.33,6.68,,,,,,,,,,,,,,,,,
4,5.54,5.98,6.33,6.65,,,,,,,,,,,,,,,,
5,5.18,5.62,5.97,6.30,6.61,,,,,,,,,,,,,,,
6,4.83,5.26,5.61,5.94,6.25,6.56,,,,,,,,,,,,,,
7,4.47,4.91,5.26,5.58,5.90,6.20,6.50,,,,,,,,,,,,,
8,4.11,4.55,4.90,5.23,5.54,5.84,6.14,6.43,,,,,,,,,,,,
9,3.76,4.19,4.54,4.87,5.18,5.49,5.78,6.07,6.35,,,,,,,,,,,
10,3.40,3.84,4.19,4.51,4.83,5.13,5.43,5.71,6.00,6.27,,,,,,,,,,
11,3.04,3.48,3.83,4.16,4.47,4.77,5.07,5.36,5.64,5.92,6.19,,,,,,,,,
12,2.69,3.12,3.47,3.80,4.11,4.42,4.71,5.00,5.28,5.56,5.83,6.10,,,,,,,,
13,2.33,2.77,3.12,3.44,3.76,4.06,4.36,4.64,4.93,5.20,5.48,5.75,6.01,,,,,,,
14,1.97,2.41,2.76,3.09,3.40,3.70,4.00,4.29,4.57,4.85,5.12,5.39,5.66,5.92,,,,,,
15,1.62,2.05,2.40,2.73,3.04,3.35,3.64,3.93,4.21,4.49,4.76,5.03,5.30,5.56,5.83,,,,,
16,1.26,1.70,2.05,2.37,2.68,2.99,3.28,3.57,3.85,4.13,4.40,4.67,4.94,5.20,5.46,5.72,,,,
17,0.91,1.34,1.69,2.01,2.32,2.62,2.91,3.20,3.48,3.76,4.03,4.30,4.57,4.83,5.09,5.35,5.61,,,
18,0.55,0.98,1.32,1.63,1.94,2.23,2.52,2.80,3.08,3.35,3.62,3.89,4.15,4.41,4.67,4.93,5.18,5.43,,
19,0.23,0.60,0.91,1.20,1.49,1.76,2.03,2.30,2.56,2.82,3.07,3.33,3.58,3.83,4.08,4.32,4.57,4.81,5.06,
20,0.00,0.25,0.45,0.65,0.85,1.05,1.25,1.45,1.65,1.85,2.05,2.25,2.45,2.65,2.85,3.05,3.25,3.45,3.65,3.85
