i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.90,,,,,,,,,,,,,,,,,,,
2,6.53,7.01,,,,,,,,,,,,,,,,,,
3,6.17,6.64,6.98,,,,,,,,,,,,,,,,,
4,5.80,6.27,6.61,6.95,,,,,,,,,,,,,,,,
5,5.43,5.90,6.25,6.58,6.89,,,,,,,,,,,,,,,
6,5.06,5.54,5.88,6.21,6.53,6.83,,,,,,,,,,,,,,
7,4.69,5.17,5.51,5.84,6.16,6.46,6.76,,,,,,,,,,,,,
8,4.32,4.80,5.14,5.47,5.79,6.10,6.39,6.69,,,,,,,,,,,,
9,3.95,4.43,4.77,5.10,5.42,5.73,6.03,6.32,6.60,,,,,,,,,,,
10,3.58,4.06,4.40,4.73,5.05,5.36,5.66,5.95,6.23,6.52,,,,,,,,,,
11,3.22,3.69,4.03,4.36,4.68,4.99,5.29,5.58,5.87,6.15,6.42,,,,,,,,,
12,2.85,3.32,3.67,4.00,4.31,4.62,4.92,5.21,5.50,5.78,6.06,6.33,,,,,,,,
13,2.48,2.95,3.30,3.63,3.94,4.25,4.55,4.84,5.13,5.41,5.69,5.96,6.23,,,,,,,
14,2.11,2.59,2.93,3.26,3.58,3.88,4.18,4.47,4.76,5.04,5.32,5.59,5.86,6.13,,,,,,
15,1.74,2.22,2.56,2.89,3.21,3.51,3.81,4.10,4.39,4.67,4.95,5.22,5.49,5.76,6.02,,,,,
16,1.37,1.85,2.19,2.52,2.83,3.14,3.44,3.73,4.02,4.30,4.57,4.85,5.12,5.39,5.65,5.91,,,,
17,1.01,1.47,1.81,2.14,2.46,2.76,3.06,3.35,3.63,3.91,4.19,4.46,4.73,5.00,5.26,5.52,5.78,,,
18,0.63,1.10,1.43,1.75,2.06,2.35,2.65,2.93,3.21,3.49,3.76,4.03,4.30,4.56,4.82,5.08,5.34,5.59,,
19,0.27,0.69,1.00,1.29,1.58,1.85,2.13,2.40,2.66,2.92,3.18,3.44,3.69,3.94,4.19,4.44,4.69,4.93,5.18,
20,0.00,0.29,0.49,0.69,0.89,1.09,1.29,1.49,1.69,1.89,2.09,2.29,2.49,2.69,2.89,3.09,3.29,3.49,3.69,3.89
