i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.78,,,,,,,,,,,,,,,,,,,
2,5.46,5.84,,,,,,,,,,,,,,,,,,
3,5.15,5.53,5.86,,,,,,,,,,,,,,,,,
4,4.84,5.22,5.55,5.85,,,,,,,,,,,,,,,,
5,4.52,4.90,5.23,5.54,5.83,,,,,,,,,,,,,,,
6,4.21,4.59,4.92,5.23,5.52,5.80,,,,,,,,,,,,,,
7,3.90,4.28,4.61,4.91,5.21,5.49,5.76,,,,,,,,,,,,,
8,3.58,3.96,4.29,4.60,4.89,5.18,5.45,5.72,,,,,,,,,,,,
9,3.27,3.65,3.98,4.29,4.58,4.86,5.14,5.41,5.67,,,,,,,,,,,
10,2.96,3.34,3.67,3.97,4.27,4.55,4.83,5.10,5.36,5.62,,,,,,,,,,
11,2.64,3.02,3.35,3.66,3.95,4.24,4.51,4.78,5.05,5.31,5.57,,,,,,,,,
12,2.33,2.71,3.04,3.35,3.64,3.92,4.20,4.47,4.73,5.00,5.25,5.51,,,,,,,,
13,2.02,2.40,2.73,3.03,3.33,3.61,3.89,4.16,4.42,4.68,4.94,5.20,5.45,,,,,,,
14,1.70,2.08,2.41,2.72,3.01,3.30,3.57,3.84,4.11,4.37,4.63,4.88,5.14,5.39,,,,,,
15,1.39,1.77,2.10,2.41,2.70,2.98,3.26,3.53,3.79,4.06,4.31,4.57,4.82,5.07,5.32,,,,,
16,1.08,1.46,1.79,2.09,2.38,2.67,2.94,3.21,3.48,3.74,4.00,4.25,4.51,4.76,5.01,5.25,,,,
17,0.77,1.14,1.47,1.78,2.07,2.35,2.62,2.89,3.16,3.42,3.68,3.93,4.18,4.44,4.68,4.93,5.17,,,
18,0.46,0.83,1.15,1.45,1.74,2.02,2.29,2.56,2.82,3.08,3.33,3.58,3.83,4.08,4.33,4.58,4.82,5.06,,
19,0.18,0.51,0.81,1.09,1.36,1.62,1.88,2.13,2.39,2.63,2.88,3.12,3.37,3.61,3.85,4.08,4.32,4.56,4.79,
20,0.00,0.20,0.40,0.60,0.80,1.00,1.20,1.40,1.60,1.80,2.00,2.20,2.40,2.60,2.80,3.00,3.20,3.40,3.60,3.80
