i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.39,,,,,,,,,,,,,,,,,,
2,0.39,1.09,,,,,,,,,,,,,,,,,
3,0.39,1.09,1.87,,,,,,,,,,,,,,,,
4,0.39,1.09,1.87,2.66,,,,,,,,,,,,,,,
5,0.39,1.09,1.87,2.66,3.47,,,,,,,,,,,,,,
6,0.39,1.09,1.87,2.66,3.47,4.31,,,,,,,,,,,,,
7,0.39,1.09,1.87,2.66,3.47,4.31,5.15,,,,,,,,,,,,
8,0.39,1.09,1.87,2.66,3.47,4.31,5.15,6.01,,,,,,,,,,,
9,0.39,1.09,1.87,2.66,3.47,4.31,5.15,6.01,6.87,,,,,,,,,,
10,0.39,1.09,1.87,2.66,3.47,4.31,5.15,6.01,6.87,7.75,,,,,,,,,
11,0.39,1.09,1.87,2.66,3.47,4.31,5.15,6.01,6.87,7.75,8.62,,,,,,,,
12,0.39,1.09,1.87,2.66,3.47,4.31,5.15,6.01,6.87,7.75,8.62,9.51,,,,,,,
13,0.39,1.09,1.87,2.66,3.47,4.31,5.15,6.01,6.87,7.75,8.62,9.51,10.39,,,,,,
14,0.39,1.09,1.87,2.66,3.47,4.31,5.15,6.01,6.87,7.75,8.62,9.51,10.39,11.29,,,,,
15,0.39,1.09,1.87,2.66,3.47,4.30,5.15,6.01,6.87,7.74,8.62,9.50,10.39,11.28,12.18,,,,
16,0.39,1.09,1.86,2.65,3.46,4.30,5.14,6.00,6.86,7.73,8.61,9.49,10.38,11.27,12.17,13.06,,,
17,0.38,1.07,1.84,2.62,3.43,4.26,5.11,5.96,6.82,7.69,8.57,9.45,10.34,11.23,12.12,13.02,13.92,,
18,0.33,1.00,1.74,2.52,3.32,4.14,4.97,5.82,6.67,7.54,8.41,9.28,10.16,11.05,11.94,12.83,13.72,14.62,
19,0.21,0.77,1.44,2.15,2.90,3.68,4.48,5.29,6.11,6.94,7.79,8.63,9.49,10.35,11.22,12.09,12.96,13.84,14.73
