i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.41,,,,,,,,,,,,,,,,,,
2,0.41,1.08,,,,,,,,,,,,,,,,,
3,0.41,1.08,1.85,,,,,,,,,,,,,,,,
4,0.41,1.08,1.85,2.59,,,,,,,,,,,,,,,
5,0.41,1.08,1.85,2.59,3.37,,,,,,,,,,,,,,
6,0.41,1.08,1.85,2.59,3.37,4.18,,,,,,,,,,,,,
7,0.41,1.08,1.85,2.59,3.37,4.18,5.00,,,,,,,,,,,,
8,0.41,1.08,1.85,2.59,3.37,4.18,5.00,5.83,,,,,,,,,,,
9,0.41,1.08,1.85,2.59,3.37,4.18,5.00,5.83,6.68,,,,,,,,,,
10,0.41,1.08,1.85,2.59,3.37,4.18,5.00,5.83,6.68,7.53,,,,,,,,,
11,0.41,1.08,1.85,2.59,3.37,4.18,5.00,5.83,6.68,7.53,8.39,,,,,,,,
12,0.41,1.08,1.85,2.59,3.37,4.18,5.00,5.83,6.68,7.53,8.39,9.26,,,,,,,
13,0.41,1.08,1.85,2.59,3.37,4.18,5.00,5.83,6.68,7.53,8.39,9.26,10.13,,,,,,
14,0.41,1.08,1.85,2.59,3.37,4.18,5.00,5.83,6.68,7.53,8.39,9.25,10.12,11.00,,,,,
15,0.41,1.07,1.85,2.58,3.37,4.18,5.00,5.83,6.67,7.52,8.38,9.25,10.12,11.00,11.88,,,,
16,0.40,1.07,1.84,2.57,3.36,4.16,4.98,5.82,6.66,7.51,8.37,9.23,10.10,10.98,11.86,12.74,,,
17,0.38,1.04,1.77,2.54,3.32,4.12,4.93,5.76,6.60,7.45,8.31,9.17,10.04,10.91,11.79,12.67,13.56,,
18,0.33,0.95,1.65,2.41,3.17,3.96,4.76,5.58,6.41,7.25,8.10,8.96,9.82,10.68,11.55,12.43,13.31,14.19,
19,0.20,0.72,1.34,2.01,2.72,3.46,4.21,4.99,5.78,6.58,7.39,8.22,9.05,9.88,10.73,11.57,12.43,13.29,14.15
