i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.51,,,,,,,,,,,,,,,,,,,
2,3.32,3.57,,,,,,,,,,,,,,,,,,
3,3.13,3.38,3.65,,,,,,,,,,,,,,,,,
4,2.94,3.20,3.46,3.72,,,,,,,,,,,,,,,,
5,2.76,3.01,3.27,3.53,3.78,,,,,,,,,,,,,,,
6,2.57,2.82,3.09,3.34,3.59,3.83,,,,,,,,,,,,,,
7,2.38,2.63,2.90,3.15,3.40,3.64,3.88,,,,,,,,,,,,,
8,2.19,2.44,2.71,2.96,3.21,3.46,3.69,3.93,,,,,,,,,,,,
9,2.00,2.25,2.52,2.78,3.02,3.27,3.51,3.74,3.98,,,,,,,,,,,
10,1.81,2.07,2.33,2.59,2.84,3.08,3.32,3.55,3.79,4.02,,,,,,,,,,
11,1.62,1.88,2.14,2.40,2.65,2.89,3.13,3.37,3.60,3.83,4.06,,,,,,,,,
12,1.44,1.69,1.95,2.21,2.46,2.70,2.94,3.18,3.41,3.64,3.87,4.10,,,,,,,,
13,1.25,1.50,1.77,2.02,2.27,2.51,2.75,2.99,3.22,3.46,3.69,3.91,4.14,,,,,,,
14,1.06,1.31,1.58,1.83,2.08,2.32,2.56,2.80,3.03,3.27,3.50,3.73,3.95,4.18,,,,,,
15,0.87,1.12,1.39,1.64,1.89,2.14,2.38,2.61,2.85,3.08,3.31,3.54,3.77,3.99,4.22,,,,,
16,0.68,0.93,1.20,1.46,1.70,1.95,2.19,2.42,2.66,2.89,3.12,3.35,3.58,3.80,4.03,4.25,,,,
17,0.49,0.75,1.01,1.27,1.51,1.76,2.00,2.23,2.47,2.70,2.93,3.16,3.39,3.61,3.84,4.06,4.29,,,
18,0.31,0.56,0.82,1.08,1.32,1.56,1.80,2.04,2.27,2.50,2.73,2.96,3.19,3.41,3.64,3.86,4.09,4.31,,
19,0.13,0.37,0.62,0.87,1.11,1.34,1.58,1.81,2.04,2.26,2.49,2.71,2.94,3.16,3.38,3.61,3.83,4.05,4.27,
20,0.00,0.16,0.36,0.56,0.76,0.96,1.16,1.36,1.56,1.76,1.96,2.16,2.36,2.56,2.76,2.96,3.16,3.36,3.56,3.76
