i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.41,,,,,,,,,,,,,,,,,,
2,0.41,1.18,,,,,,,,,,,,,,,,,
3,0.41,1.18,2.00,,,,,,,,,,,,,,,,
4,0.41,1.18,2.00,2.85,,,,,,,,,,,,,,,
5,0.41,1.18,2.00,2.85,3.71,,,,,,,,,,,,,,
6,0.41,1.18,2.00,2.85,3.71,4.59,,,,,,,,,,,,,
7,0.41,1.18,2.00,2.85,3.71,4.59,5.47,,,,,,,,,,,,
8,0.41,1.18,2.00,2.85,3.71,4.59,5.47,6.37,,,,,,,,,,,
9,0.41,1.18,2.00,2.85,3.71,4.59,5.47,6.37,7.27,,,,,,,,,,
10,0.41,1.18,2.00,2.85,3.71,4.59,5.47,6.37,7.27,8.17,,,,,,,,,
11,0.41,1.18,2.00,2.85,3.71,4.59,5.47,6.37,7.27,8.17,9.08,,,,,,,,
12,0.41,1.18,2.00,2.85,3.71,4.59,5.47,6.37,7.27,8.17,9.08,9.99,,,,,,,
13,0.41,1.18,2.00,2.85,3.71,4.59,5.47,6.37,7.27,8.17,9.08,9.99,10.91,,,,,,
14,0.41,1.18,2.00,2.85,3.71,4.59,5.47,6.37,7.27,8.17,9.08,9.99,10.91,11.82,,,,,
15,0.41,1.18,2.00,2.85,3.71,4.59,5.47,6.37,7.27,8.17,9.08,9.99,10.90,11.82,12.74,,,,
16,0.41,1.18,2.00,2.84,3.71,4.59,5.47,6.36,7.26,8.17,9.07,9.99,10.90,11.82,12.74,13.66,,,
17,0.40,1.17,1.99,2.83,3.70,4.57,5.46,6.35,7.24,8.15,9.06,9.97,10.88,11.80,12.72,13.64,14.57,,
18,0.38,1.13,1.94,2.77,3.63,4.50,5.38,6.27,7.16,8.06,8.97,9.87,10.79,11.70,12.62,13.54,14.46,15.39,
19,0.27,0.94,1.70,2.50,3.33,4.17,5.03,5.89,6.77,7.65,8.53,9.43,10.32,11.22,12.13,13.03,13.94,14.86,15.77
