i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.64,,,,,,,,,,,,,,,,,,
2,0.64,1.32,,,,,,,,,,,,,,,,,
3,0.64,1.32,2.08,,,,,,,,,,,,,,,,
4,0.64,1.32,2.08,2.88,,,,,,,,,,,,,,,
5,0.64,1.32,2.08,2.88,3.71,,,,,,,,,,,,,,
6,0.64,1.32,2.08,2.88,3.71,4.55,,,,,,,,,,,,,
7,0.64,1.32,2.08,2.88,3.71,4.55,5.40,,,,,,,,,,,,
8,0.64,1.32,2.08,2.88,3.71,4.55,5.40,6.25,,,,,,,,,,,
9,0.64,1.32,2.08,2.88,3.71,4.55,5.40,6.25,7.12,,,,,,,,,,
10,0.64,1.32,2.08,2.88,3.71,4.55,5.40,6.25,7.12,7.98,,,,,,,,,
11,0.64,1.32,2.08,2.88,3.71,4.55,5.40,6.25,7.12,7.98,8.86,,,,,,,,
12,0.64,1.32,2.08,2.88,3.71,4.55,5.40,6.25,7.12,7.98,8.86,9.74,,,,,,,
13,0.64,1.32,2.08,2.88,3.71,4.55,5.40,6.25,7.12,7.98,8.86,9.74,10.62,,,,,,
14,0.64,1.32,2.08,2.88,3.71,4.55,5.39,6.25,7.11,7.98,8.86,9.74,10.62,11.51,,,,,
15,0.63,1.31,2.08,2.88,3.71,4.54,5.39,6.25,7.11,7.98,8.85,9.73,10.62,11.50,12.39,,,,
16,0.63,1.31,2.06,2.87,3.70,4.54,5.38,6.24,7.10,7.97,8.84,9.72,10.60,11.49,12.38,13.27,,,
17,0.61,1.28,2.04,2.83,3.66,4.50,5.34,6.19,7.05,7.92,8.79,9.67,10.55,11.44,12.32,13.21,14.11,,
18,0.55,1.21,1.93,2.71,3.52,4.34,5.18,6.03,6.88,7.74,8.60,9.47,10.35,11.23,12.11,13.00,13.89,14.78,
19,0.30,0.92,1.59,2.31,3.07,3.85,4.63,5.44,6.26,7.08,7.92,8.76,9.61,10.46,11.32,12.19,13.05,13.93,14.80
