i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.88,,,,,,,,,,,,,,,,,,,
2,6.52,7.01,,,,,,,,,,,,,,,,,,
3,6.16,6.65,6.99,,,,,,,,,,,,,,,,,
4,5.79,6.28,6.62,6.95,,,,,,,,,,,,,,,,
5,5.43,5.92,6.26,6.59,6.90,,,,,,,,,,,,,,,
6,5.06,5.55,5.89,6.22,6.53,6.84,,,,,,,,,,,,,,
7,4.70,5.19,5.53,5.86,6.17,6.47,6.77,,,,,,,,,,,,,
8,4.34,4.83,5.17,5.49,5.81,6.11,6.40,6.69,,,,,,,,,,,,
9,3.97,4.46,4.80,5.13,5.44,5.74,6.04,6.33,6.61,,,,,,,,,,,
10,3.61,4.10,4.44,4.76,5.08,5.38,5.67,5.96,6.24,6.52,,,,,,,,,,
11,3.24,3.73,4.07,4.40,4.71,5.02,5.31,5.60,5.88,6.16,6.43,,,,,,,,,
12,2.88,3.37,3.71,4.04,4.35,4.65,4.95,5.23,5.52,5.79,6.07,6.34,,,,,,,,
13,2.52,3.01,3.35,3.67,3.99,4.29,4.58,4.87,5.15,5.43,5.70,5.97,6.24,,,,,,,
14,2.15,2.64,2.98,3.31,3.62,3.92,4.22,4.50,4.79,5.07,5.34,5.61,5.88,6.14,,,,,,
15,1.79,2.28,2.62,2.94,3.26,3.56,3.85,4.14,4.42,4.70,4.97,5.24,5.51,5.78,6.04,,,,,
16,1.42,1.91,2.25,2.58,2.89,3.19,3.49,3.77,4.05,4.33,4.61,4.88,5.14,5.41,5.67,5.93,,,,
17,1.06,1.55,1.88,2.21,2.52,2.82,3.11,3.40,3.68,3.95,4.23,4.50,4.76,5.03,5.29,5.55,5.81,,,
18,0.70,1.17,1.50,1.81,2.12,2.41,2.70,2.98,3.26,3.53,3.80,4.07,4.33,4.59,4.85,5.11,5.37,5.62,,
19,0.31,0.77,1.07,1.36,1.64,1.92,2.19,2.45,2.71,2.97,3.23,3.48,3.73,3.99,4.23,4.48,4.73,4.97,5.21,
20,0.00,0.34,0.54,0.74,0.94,1.14,1.34,1.54,1.74,1.94,2.14,2.34,2.54,2.74,2.94,3.14,3.34,3.54,3.74,3.94
