i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.78,,,,,,,,,,,,,,,,,,,
2,6.42,6.90,,,,,,,,,,,,,,,,,,
3,6.06,6.54,6.88,,,,,,,,,,,,,,,,,
4,5.70,6.18,6.52,6.84,,,,,,,,,,,,,,,,
5,5.34,5.82,6.16,6.48,6.79,,,,,,,,,,,,,,,
6,4.98,5.46,5.80,6.12,6.43,6.73,,,,,,,,,,,,,,
7,4.62,5.10,5.44,5.76,6.07,6.37,6.67,,,,,,,,,,,,,
8,4.26,4.74,5.07,5.40,5.71,6.01,6.31,6.59,,,,,,,,,,,,
9,3.90,4.38,4.71,5.04,5.35,5.65,5.95,6.23,6.52,,,,,,,,,,,
10,3.54,4.02,4.35,4.68,4.99,5.29,5.59,5.87,6.16,6.43,,,,,,,,,,
11,3.18,3.66,3.99,4.32,4.63,4.93,5.23,5.51,5.79,6.07,6.35,,,,,,,,,
12,2.82,3.29,3.63,3.96,4.27,4.57,4.87,5.15,5.43,5.71,5.98,6.25,,,,,,,,
13,2.46,2.93,3.27,3.60,3.91,4.21,4.51,4.79,5.07,5.35,5.62,5.89,6.16,,,,,,,
14,2.10,2.57,2.91,3.24,3.55,3.85,4.14,4.43,4.71,4.99,5.26,5.53,5.80,6.06,,,,,,
15,1.74,2.21,2.55,2.88,3.19,3.49,3.78,4.07,4.35,4.63,4.90,5.17,5.44,5.70,5.96,,,,,
16,1.38,1.85,2.19,2.51,2.83,3.13,3.42,3.71,3.99,4.26,4.54,4.81,5.07,5.34,5.60,5.86,,,,
17,1.02,1.49,1.82,2.15,2.46,2.76,3.05,3.33,3.61,3.89,4.16,4.43,4.70,4.96,5.22,5.48,5.74,,,
18,0.66,1.12,1.45,1.76,2.07,2.36,2.65,2.93,3.20,3.48,3.75,4.01,4.27,4.54,4.79,5.05,5.31,5.56,,
19,0.29,0.73,1.03,1.32,1.60,1.87,2.14,2.41,2.67,2.93,3.18,3.44,3.69,3.94,4.19,4.43,4.68,4.92,5.16,
20,0.00,0.31,0.51,0.71,0.91,1.11,1.31,1.51,1.71,1.91,2.11,2.31,2.51,2.71,2.91,3.11,3.31,3.51,3.71,3.91
