i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.21,,,,,,,,,,,,,,,,,,
2,1.21,2.05,,,,,,,,,,,,,,,,,
3,1.21,2.05,3.00,,,,,,,,,,,,,,,,
4,1.21,2.05,3.00,3.97,,,,,,,,,,,,,,,
5,1.21,2.05,3.00,3.97,4.94,,,,,,,,,,,,,,
6,1.21,2.05,3.00,3.97,4.94,5.92,,,,,,,,,,,,,
7,1.21,2.05,3.00,3.97,4.94,5.92,6.89,,,,,,,,,,,,
8,1.21,2.05,3.00,3.97,4.94,5.92,6.89,7.87,,,,,,,,,,,
9,1.21,2.05,3.00,3.97,4.94,5.92,6.89,7.87,8.84,,,,,,,,,,
10,1.21,2.05,3.00,3.97,4.94,5.92,6.89,7.87,8.84,9.82,,,,,,,,,
11,1.21,2.05,3.00,3.97,4.94,5.92,6.89,7.87,8.84,9.82,10.80,,,,,,,,
12,1.21,2.05,3.00,3.97,4.94,5.92,6.89,7.87,8.84,9.82,10.80,11.78,,,,,,,
13,1.21,2.05,3.00,3.97,4.94,5.92,6.89,7.87,8.84,9.82,10.80,11.78,12.76,,,,,,
14,1.21,2.05,3.00,3.97,4.94,5.92,6.89,7.87,8.84,9.82,10.80,11.78,12.76,13.74,,,,,
15,1.21,2.05,3.00,3.97,4.94,5.92,6.89,7.86,8.84,9.82,10.80,11.78,12.76,13.74,14.72,,,,
16,1.20,2.05,3.00,3.97,4.94,5.91,6.89,7.86,8.84,9.82,10.79,11.77,12.75,13.73,14.71,15.69,,,
17,1.20,2.04,2.99,3.95,4.92,5.90,6.87,7.84,8.82,9.80,10.77,11.75,12.73,13.71,14.69,15.67,16.65,,
18,1.14,1.96,2.88,3.84,4.80,5.77,6.74,7.71,8.68,9.65,10.62,11.60,12.57,13.55,14.52,15.50,16.48,17.46,
19,0.69,1.55,2.42,3.31,4.22,5.14,6.06,6.99,7.93,8.87,9.81,10.75,11.70,12.65,13.61,14.56,15.52,16.47,17.43
