i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.64,,,,,,,,,,,,,,,,,,
2,0.64,1.54,,,,,,,,,,,,,,,,,
3,0.64,1.54,2.50,,,,,,,,,,,,,,,,
4,0.64,1.54,2.50,3.43,,,,,,,,,,,,,,,
5,0.64,1.54,2.50,3.43,4.37,,,,,,,,,,,,,,
6,0.64,1.54,2.50,3.43,4.37,5.32,,,,,,,,,,,,,
7,0.64,1.54,2.50,3.43,4.37,5.32,6.28,,,,,,,,,,,,
8,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,,,,,,,,,,,
9,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,8.22,,,,,,,,,,
10,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,8.22,9.19,,,,,,,,,
11,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,8.22,9.19,10.17,,,,,,,,
12,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,8.22,9.19,10.17,11.15,,,,,,,
13,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,8.22,9.19,10.17,11.15,12.13,,,,,,
14,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,8.22,9.19,10.17,11.15,12.13,13.11,,,,,
15,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,8.22,9.19,10.17,11.15,12.13,13.11,14.09,,,,
16,0.64,1.54,2.50,3.43,4.37,5.32,6.28,7.25,8.22,9.19,10.17,11.14,12.12,13.10,14.08,15.06,,,
17,0.63,1.54,2.49,3.42,4.35,5.30,6.26,7.23,8.20,9.17,10.15,11.12,12.10,13.08,14.06,15.04,16.02,,
18,0.58,1.45,2.36,3.32,4.25,5.19,6.14,7.10,8.06,9.03,10.00,10.98,11.95,12.92,13.90,14.88,15.86,16.83,
19,0.42,1.16,1.98,2.83,3.71,4.61,5.52,6.44,7.36,8.30,9.24,10.18,11.12,12.07,13.02,13.98,14.93,15.89,16.85
