i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.60,,,,,,,,,,,,,,,,,,,
2,8.14,8.78,,,,,,,,,,,,,,,,,,
3,7.67,8.31,8.89,,,,,,,,,,,,,,,,,
4,7.21,7.85,8.43,8.98,,,,,,,,,,,,,,,,
5,6.75,7.39,7.97,8.51,9.04,,,,,,,,,,,,,,,
6,6.29,6.93,7.51,8.05,8.58,9.09,,,,,,,,,,,,,,
7,5.83,6.47,7.05,7.59,8.12,8.63,9.14,,,,,,,,,,,,,
8,5.37,6.01,6.58,7.13,7.66,8.17,8.68,9.17,,,,,,,,,,,,
9,4.90,5.54,6.12,6.67,7.19,7.71,8.21,8.71,9.20,,,,,,,,,,,
10,4.44,5.08,5.66,6.21,6.73,7.25,7.75,8.25,8.74,9.22,,,,,,,,,,
11,3.98,4.62,5.20,5.74,6.27,6.79,7.29,7.79,8.28,8.76,9.24,,,,,,,,,
12,3.52,4.16,4.74,5.28,5.81,6.32,6.83,7.33,7.82,8.30,8.78,9.26,,,,,,,,
13,3.06,3.70,4.28,4.82,5.35,5.86,6.37,6.86,7.35,7.84,8.32,8.80,9.27,,,,,,,
14,2.60,3.24,3.81,4.36,4.89,5.40,5.91,6.40,6.89,7.38,7.86,8.34,8.81,9.28,,,,,,
15,2.13,2.77,3.35,3.90,4.42,4.94,5.44,5.94,6.43,6.92,7.40,7.87,8.35,8.82,9.29,,,,,
16,1.67,2.31,2.89,3.44,3.96,4.48,4.98,5.48,5.97,6.45,6.93,7.41,7.88,8.36,8.82,9.29,,,,
17,1.21,1.85,2.43,2.97,3.50,4.01,4.52,5.01,5.50,5.99,6.47,6.95,7.42,7.89,8.36,8.82,9.29,,,
18,0.75,1.39,1.96,2.50,3.03,3.54,4.04,4.54,5.03,5.51,5.99,6.46,6.94,7.40,7.87,8.34,8.80,9.26,,
19,0.32,0.91,1.46,1.98,2.49,2.99,3.48,3.96,4.44,4.91,5.38,5.85,6.32,6.78,7.24,7.69,8.15,8.60,9.06,
20,0.00,0.40,0.80,1.20,1.60,2.00,2.40,2.80,3.20,3.60,4.00,4.40,4.80,5.20,5.60,6.00,6.40,6.80,7.20,7.60
