i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.67,,,,,,,,,,,,,,,,,,,
2,8.21,8.86,,,,,,,,,,,,,,,,,,
3,7.74,8.40,8.97,,,,,,,,,,,,,,,,,
4,7.28,7.94,8.51,9.05,,,,,,,,,,,,,,,,
5,6.81,7.47,8.04,8.59,9.12,,,,,,,,,,,,,,,
6,6.35,7.01,7.58,8.13,8.65,9.17,,,,,,,,,,,,,,
7,5.88,6.54,7.12,7.66,8.19,8.70,9.21,,,,,,,,,,,,,
8,5.42,6.08,6.65,7.20,7.72,8.24,8.74,9.24,,,,,,,,,,,,
9,4.96,5.62,6.19,6.73,7.26,7.78,8.28,8.78,9.27,,,,,,,,,,,
10,4.49,5.15,5.72,6.27,6.80,7.31,7.82,8.31,8.80,9.29,,,,,,,,,,
11,4.03,4.69,5.26,5.81,6.33,6.85,7.35,7.85,8.34,8.82,9.31,,,,,,,,,
12,3.56,4.22,4.80,5.34,5.87,6.38,6.89,7.38,7.88,8.36,8.84,9.32,,,,,,,,
13,3.10,3.76,4.33,4.88,5.40,5.92,6.42,6.92,7.41,7.90,8.38,8.85,9.33,,,,,,,
14,2.64,3.29,3.87,4.41,4.94,5.45,5.96,6.46,6.95,7.43,7.91,8.39,8.86,9.34,,,,,,
15,2.17,2.83,3.40,3.95,4.48,4.99,5.50,5.99,6.48,6.97,7.45,7.93,8.40,8.87,9.34,,,,,
16,1.71,2.37,2.94,3.48,4.01,4.53,5.03,5.53,6.02,6.50,6.98,7.46,7.94,8.41,8.87,9.34,,,,
17,1.24,1.90,2.47,3.02,3.55,4.06,4.56,5.06,5.55,6.04,6.52,6.99,7.47,7.94,8.41,8.87,9.34,,,
18,0.78,1.44,2.01,2.55,3.07,3.58,4.09,4.58,5.07,5.55,6.03,6.51,6.98,7.45,7.92,8.38,8.84,9.31,,
19,0.34,0.95,1.50,2.02,2.53,3.03,3.52,4.00,4.48,4.95,5.42,5.89,6.36,6.82,7.28,7.73,8.19,8.64,9.10,
20,0.00,0.43,0.83,1.23,1.63,2.03,2.43,2.83,3.23,3.63,4.03,4.43,4.83,5.23,5.63,6.03,6.43,6.83,7.23,7.63
