i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.67,,,,,,,,,,,,,,,,,,,
2,9.15,9.88,,,,,,,,,,,,,,,,,,
3,8.64,9.36,9.96,,,,,,,,,,,,,,,,,
4,8.12,8.85,9.45,10.02,,,,,,,,,,,,,,,,
5,7.60,8.33,8.93,9.50,10.05,,,,,,,,,,,,,,,
6,7.09,7.81,8.41,8.98,9.53,10.07,,,,,,,,,,,,,,
7,6.57,7.30,7.89,8.46,9.02,9.55,10.08,,,,,,,,,,,,,
8,6.05,6.78,7.38,7.95,8.50,9.03,9.56,10.08,,,,,,,,,,,,
9,5.53,6.26,6.86,7.43,7.98,8.52,9.04,9.56,10.07,,,,,,,,,,,
10,5.02,5.74,6.34,6.91,7.46,8.00,8.53,9.04,9.55,10.05,,,,,,,,,,
11,4.50,5.23,5.83,6.40,6.95,7.48,8.01,8.53,9.04,9.54,10.03,,,,,,,,,
12,3.98,4.71,5.31,5.88,6.43,6.97,7.49,8.01,8.52,9.02,9.52,10.01,,,,,,,,
13,3.47,4.19,4.79,5.36,5.91,6.45,6.98,7.49,8.00,8.50,9.00,9.49,9.98,,,,,,,
14,2.95,3.68,4.28,4.85,5.40,5.93,6.46,6.98,7.48,7.99,8.48,8.98,9.46,9.95,,,,,,
15,2.43,3.16,3.76,4.33,4.88,5.42,5.94,6.46,6.97,7.47,7.97,8.46,8.95,9.43,9.91,,,,,
16,1.92,2.64,3.24,3.81,4.36,4.90,5.42,5.94,6.45,6.95,7.45,7.94,8.43,8.91,9.40,9.87,,,,
17,1.40,2.12,2.72,3.29,3.84,4.38,4.90,5.42,5.93,6.43,6.93,7.42,7.91,8.39,8.87,9.35,9.83,,,
18,0.89,1.61,2.20,2.76,3.31,3.84,4.36,4.88,5.38,5.89,6.38,6.87,7.36,7.84,8.32,8.80,9.27,9.74,,
19,0.38,1.05,1.62,2.16,2.69,3.20,3.71,4.21,4.70,5.19,5.67,6.15,6.62,7.10,7.57,8.04,8.50,8.97,9.43,
20,0.00,0.46,0.86,1.26,1.66,2.06,2.46,2.86,3.26,3.66,4.06,4.46,4.86,5.26,5.66,6.06,6.46,6.86,7.26,7.66
