i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.82,,,,,,,,,,,,,,,,,,,
2,5.51,6.03,,,,,,,,,,,,,,,,,,
3,5.20,5.72,6.22,,,,,,,,,,,,,,,,,
4,4.89,5.41,5.91,6.40,,,,,,,,,,,,,,,,
5,4.58,5.10,5.60,6.09,6.56,,,,,,,,,,,,,,,
6,4.27,4.78,5.29,5.78,6.25,6.72,,,,,,,,,,,,,,
7,3.96,4.47,4.98,5.47,5.94,6.41,6.87,,,,,,,,,,,,,
8,3.65,4.16,4.67,5.16,5.63,6.10,6.56,7.02,,,,,,,,,,,,
9,3.34,3.85,4.36,4.84,5.32,5.79,6.25,6.71,7.16,,,,,,,,,,,
10,3.03,3.54,4.05,4.53,5.01,5.48,5.94,6.40,6.85,7.30,,,,,,,,,,
11,2.72,3.23,3.74,4.22,4.70,5.17,5.63,6.09,6.54,6.99,7.44,,,,,,,,,
12,2.41,2.92,3.43,3.91,4.39,4.86,5.32,5.78,6.23,6.68,7.13,7.58,,,,,,,,
13,2.10,2.61,3.12,3.60,4.08,4.55,5.01,5.47,5.92,6.37,6.82,7.27,7.71,,,,,,,
14,1.79,2.30,2.80,3.29,3.77,4.24,4.70,5.16,5.61,6.06,6.51,6.96,7.40,7.84,,,,,,
15,1.48,1.99,2.49,2.98,3.46,3.93,4.39,4.85,5.30,5.75,6.20,6.65,7.09,7.53,7.97,,,,,
16,1.17,1.68,2.18,2.67,3.15,3.61,4.08,4.53,4.99,5.44,5.89,6.33,6.78,7.22,7.66,8.10,,,,
17,0.86,1.37,1.87,2.36,2.84,3.30,3.77,4.22,4.68,5.13,5.58,6.02,6.47,6.91,7.35,7.79,8.23,,,
18,0.55,1.06,1.56,2.05,2.52,2.99,3.45,3.91,4.36,4.81,5.26,5.70,6.15,6.59,7.03,7.47,7.91,8.34,,
19,0.24,0.74,1.23,1.71,2.18,2.64,3.09,3.54,3.99,4.44,4.88,5.32,5.76,6.20,6.64,7.08,7.51,7.94,8.38,
20,0.00,0.37,0.77,1.17,1.57,1.97,2.37,2.77,3.17,3.57,3.97,4.37,4.77,5.17,5.57,5.97,6.37,6.77,7.17,7.57
