i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.23,,,,,,,,,,,,,,,,,,
2,1.23,2.14,,,,,,,,,,,,,,,,,
3,1.23,2.14,3.11,,,,,,,,,,,,,,,,
4,1.23,2.14,3.11,4.09,,,,,,,,,,,,,,,
5,1.23,2.14,3.11,4.09,5.07,,,,,,,,,,,,,,
6,1.23,2.14,3.11,4.09,5.07,6.04,,,,,,,,,,,,,
7,1.23,2.14,3.11,4.09,5.07,6.04,7.02,,,,,,,,,,,,
8,1.23,2.14,3.11,4.09,5.07,6.04,7.02,7.99,,,,,,,,,,,
9,1.23,2.14,3.11,4.09,5.07,6.04,7.02,7.99,8.97,,,,,,,,,,
10,1.23,2.14,3.11,4.09,5.07,6.04,7.02,7.99,8.97,9.95,,,,,,,,,
11,1.23,2.14,3.11,4.09,5.07,6.04,7.02,7.99,8.97,9.95,10.93,,,,,,,,
12,1.23,2.14,3.11,4.09,5.07,6.04,7.02,7.99,8.97,9.95,10.93,11.90,,,,,,,
13,1.23,2.14,3.11,4.09,5.07,6.04,7.02,7.99,8.97,9.95,10.93,11.90,12.88,,,,,,
14,1.23,2.14,3.11,4.09,5.07,6.04,7.02,7.99,8.97,9.95,10.93,11.90,12.88,13.86,,,,,
15,1.23,2.14,3.11,4.09,5.07,6.04,7.02,7.99,8.97,9.95,10.92,11.90,12.88,13.86,14.84,,,,
16,1.23,2.14,3.11,4.09,5.06,6.04,7.01,7.99,8.97,9.94,10.92,11.90,12.88,13.86,14.84,15.82,,,
17,1.22,2.13,3.10,4.07,5.05,6.02,7.00,7.97,8.95,9.92,10.90,11.88,12.86,13.84,14.82,15.80,16.78,,
18,1.17,2.04,3.00,3.97,4.93,5.90,6.87,7.84,8.81,9.78,10.76,11.73,12.71,13.68,14.66,15.64,16.62,17.59,
19,0.79,1.66,2.55,3.45,4.36,5.28,6.21,7.14,8.08,9.02,9.97,10.92,11.87,12.82,13.77,14.73,15.68,16.64,17.60
