i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.80,,,,,,,,,,,,,,,,,,
2,0.80,1.73,,,,,,,,,,,,,,,,,
3,0.80,1.73,2.66,,,,,,,,,,,,,,,,
4,0.80,1.73,2.66,3.59,,,,,,,,,,,,,,,
5,0.80,1.73,2.66,3.59,4.54,,,,,,,,,,,,,,
6,0.80,1.73,2.66,3.59,4.54,5.50,,,,,,,,,,,,,
7,0.80,1.73,2.66,3.59,4.54,5.50,6.46,,,,,,,,,,,,
8,0.80,1.73,2.66,3.59,4.54,5.50,6.46,7.43,,,,,,,,,,,
9,0.80,1.73,2.66,3.59,4.54,5.50,6.46,7.43,8.41,,,,,,,,,,
10,0.80,1.73,2.66,3.59,4.54,5.50,6.46,7.43,8.41,9.38,,,,,,,,,
11,0.80,1.73,2.66,3.59,4.54,5.50,6.46,7.43,8.41,9.38,10.36,,,,,,,,
12,0.80,1.73,2.66,3.59,4.54,5.50,6.46,7.43,8.41,9.38,10.36,11.34,,,,,,,
13,0.80,1.73,2.66,3.59,4.54,5.50,6.46,7.43,8.41,9.38,10.36,11.34,12.32,,,,,,
14,0.80,1.73,2.66,3.59,4.54,5.50,6.46,7.43,8.41,9.38,10.36,11.34,12.32,13.30,,,,,
15,0.80,1.73,2.66,3.59,4.54,5.50,6.46,7.43,8.41,9.38,10.36,11.34,12.32,13.30,14.28,,,,
16,0.80,1.72,2.65,3.59,4.54,5.50,6.46,7.43,8.40,9.38,10.36,11.33,12.31,13.29,14.27,15.26,,,
17,0.80,1.71,2.64,3.58,4.52,5.48,6.44,7.41,8.38,9.36,10.33,11.31,12.29,13.27,14.25,15.23,16.21,,
18,0.72,1.60,2.54,3.46,4.40,5.35,6.30,7.26,8.23,9.20,10.17,11.14,12.12,13.09,14.07,15.05,16.02,17.00,
19,0.48,1.25,2.08,2.94,3.82,4.71,5.62,6.54,7.47,8.40,9.34,10.28,11.22,12.17,13.12,14.07,15.02,15.98,16.94
