i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.75,,,,,,,,,,,,,,,,,,,
2,9.23,10.04,,,,,,,,,,,,,,,,,,
3,8.72,9.52,10.11,,,,,,,,,,,,,,,,,
4,8.21,9.01,9.59,10.15,,,,,,,,,,,,,,,,
5,7.70,8.50,9.08,9.64,10.18,,,,,,,,,,,,,,,
6,7.18,7.99,8.57,9.13,9.67,10.20,,,,,,,,,,,,,,
7,6.67,7.47,8.06,8.62,9.16,9.69,10.21,,,,,,,,,,,,,
8,6.16,6.96,7.55,8.10,8.65,9.18,9.69,10.20,,,,,,,,,,,,
9,5.65,6.45,7.03,7.59,8.13,8.66,9.18,9.69,10.20,,,,,,,,,,,
10,5.14,5.94,6.52,7.08,7.62,8.15,8.67,9.18,9.68,10.18,,,,,,,,,,
11,4.62,5.42,6.01,6.57,7.11,7.64,8.16,8.67,9.17,9.67,10.16,,,,,,,,,
12,4.11,4.91,5.50,6.06,6.60,7.13,7.64,8.15,8.66,9.16,9.65,10.14,,,,,,,,
13,3.60,4.40,4.98,5.54,6.09,6.61,7.13,7.64,8.15,8.64,9.14,9.62,10.11,,,,,,,
14,3.09,3.89,4.47,5.03,5.57,6.10,6.62,7.13,7.63,8.13,8.62,9.11,9.60,10.08,,,,,,
15,2.57,3.38,3.96,4.52,5.06,5.59,6.11,6.62,7.12,7.62,8.11,8.60,9.08,9.57,10.04,,,,,
16,2.06,2.86,3.45,4.01,4.55,5.08,5.60,6.11,6.61,7.11,7.60,8.09,8.57,9.05,9.53,10.01,,,,
17,1.55,2.35,2.93,3.49,4.03,4.56,5.08,5.59,6.09,6.59,7.08,7.57,8.05,8.53,9.01,9.49,9.96,,,
18,1.04,1.83,2.41,2.97,3.50,4.03,4.54,5.05,5.55,6.05,6.54,7.03,7.51,7.99,8.47,8.94,9.41,9.88,,
19,0.49,1.28,1.83,2.36,2.88,3.39,3.89,4.38,4.87,5.35,5.83,6.31,6.78,7.25,7.72,8.18,8.65,9.11,9.57,
20,0.00,0.60,1.00,1.40,1.80,2.20,2.60,3.00,3.40,3.80,4.20,4.60,5.00,5.40,5.80,6.20,6.60,7.00,7.40,7.80
