i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.73,,,,,,,,,,,,,,,,,,,
2,6.37,6.92,,,,,,,,,,,,,,,,,,
3,6.01,6.56,7.09,,,,,,,,,,,,,,,,,
4,5.65,6.20,6.73,7.23,,,,,,,,,,,,,,,,
5,5.29,5.84,6.37,6.87,7.36,,,,,,,,,,,,,,,
6,4.93,5.48,6.01,6.51,7.00,7.48,,,,,,,,,,,,,,
7,4.57,5.12,5.65,6.15,6.64,7.12,7.59,,,,,,,,,,,,,
8,4.21,4.76,5.29,5.79,6.28,6.76,7.23,7.70,,,,,,,,,,,,
9,3.85,4.40,4.93,5.43,5.92,6.40,6.87,7.34,7.81,,,,,,,,,,,
10,3.50,4.04,4.57,5.07,5.56,6.04,6.51,6.98,7.45,7.91,,,,,,,,,,
11,3.14,3.68,4.21,4.71,5.20,5.68,6.15,6.62,7.09,7.55,8.00,,,,,,,,,
12,2.78,3.32,3.85,4.35,4.84,5.32,5.80,6.26,6.73,7.19,7.64,8.10,,,,,,,,
13,2.42,2.97,3.49,3.99,4.48,4.96,5.44,5.90,6.37,6.83,7.28,7.74,8.19,,,,,,,
14,2.06,2.61,3.13,3.63,4.12,4.60,5.08,5.54,6.01,6.47,6.92,7.38,7.83,8.28,,,,,,
15,1.70,2.25,2.77,3.27,3.76,4.24,4.72,5.18,5.65,6.11,6.56,7.02,7.47,7.92,8.37,,,,,
16,1.34,1.89,2.41,2.91,3.40,3.88,4.36,4.82,5.29,5.75,6.20,6.66,7.11,7.56,8.01,8.45,,,,
17,0.98,1.53,2.05,2.55,3.04,3.52,4.00,4.46,4.93,5.39,5.84,6.30,6.75,7.20,7.65,8.09,8.54,,,
18,0.62,1.17,1.69,2.19,2.68,3.16,3.63,4.10,4.56,5.02,5.47,5.93,6.38,6.83,7.28,7.72,8.17,8.61,,
19,0.27,0.80,1.30,1.79,2.27,2.74,3.21,3.67,4.13,4.58,5.03,5.48,5.92,6.37,6.81,7.25,7.69,8.13,8.57,
20,0.00,0.38,0.78,1.18,1.58,1.98,2.38,2.78,3.18,3.58,3.98,4.38,4.78,5.18,5.58,5.98,6.38,6.78,7.18,7.58
