i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.80,,,,,,,,,,,,,,,,,,,
2,3.59,4.00,,,,,,,,,,,,,,,,,,
3,3.39,3.80,4.26,,,,,,,,,,,,,,,,,
4,3.19,3.59,4.06,4.51,,,,,,,,,,,,,,,,
5,2.99,3.39,3.86,4.31,4.76,,,,,,,,,,,,,,,
6,2.79,3.19,3.65,4.11,4.55,5.00,,,,,,,,,,,,,,
7,2.59,2.99,3.45,3.91,4.35,4.79,5.23,,,,,,,,,,,,,
8,2.38,2.79,3.25,3.70,4.15,4.59,5.03,5.47,,,,,,,,,,,,
9,2.18,2.59,3.05,3.50,3.95,4.39,4.83,5.27,5.70,,,,,,,,,,,
10,1.98,2.38,2.85,3.30,3.75,4.19,4.63,5.06,5.50,5.93,,,,,,,,,,
11,1.78,2.18,2.65,3.10,3.55,3.99,4.43,4.86,5.30,5.73,6.17,,,,,,,,,
12,1.58,1.98,2.44,2.90,3.34,3.79,4.22,4.66,5.09,5.53,5.97,6.38,,,,,,,,
13,1.37,1.78,2.24,2.70,3.14,3.58,4.02,4.46,4.89,5.32,5.76,6.18,6.60,,,,,,,
14,1.17,1.58,2.04,2.49,2.94,3.38,3.82,4.26,4.69,5.12,5.56,5.98,6.41,-8.70,,,,,,
15,0.97,1.37,1.84,2.29,2.74,3.18,3.62,4.06,4.49,4.92,5.35,5.78,6.22,-6.12,-10.11,,,,,
16,0.77,1.17,1.64,2.09,2.54,2.98,3.42,3.85,4.29,4.72,5.15,5.58,6.03,-3.54,-6.42,-1290.86,,,,
17,0.57,0.97,1.43,1.89,2.33,2.78,3.22,3.65,4.09,4.52,4.95,5.38,5.84,-0.96,-2.72,-943.21,-65038.32,,,
18,0.37,0.77,1.23,1.69,2.13,2.57,3.01,3.45,3.88,4.31,4.74,5.18,5.65,1.62,0.97,-594.43,-39748.88,-1165918.59,,
19,0.17,0.56,1.02,1.47,1.91,2.35,2.79,3.22,3.65,4.08,4.51,4.95,5.40,4.48,4.99,-196.69,-11794.42,-302287.81,-10850604.38,
20,0.00,0.32,0.72,1.12,1.52,1.92,2.32,2.72,3.12,3.52,3.92,4.32,4.72,5.12,5.52,5.92,6.32,6.72,7.12,7.52
