i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.36,,,,,,,,,,,,,,,,,,
2,0.36,1.33,,,,,,,,,,,,,,,,,
3,0.36,1.33,2.31,,,,,,,,,,,,,,,,
4,0.36,1.33,2.31,3.28,,,,,,,,,,,,,,,
5,0.36,1.33,2.31,3.28,4.26,,,,,,,,,,,,,,
6,0.36,1.33,2.31,3.28,4.26,5.24,,,,,,,,,,,,,
7,0.36,1.33,2.31,3.28,4.26,5.24,6.22,,,,,,,,,,,,
8,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,,,,,,,,,,,
9,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,,,,,,,,,,
10,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,9.17,,,,,,,,,
11,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,9.17,10.16,,,,,,,,
12,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,9.17,10.16,11.14,,,,,,,
13,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,9.17,10.16,11.14,12.13,,,,,,
14,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,9.17,10.16,11.14,12.13,13.11,,,,,
15,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,9.17,10.16,11.14,12.13,13.11,14.10,,,,
16,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,9.17,10.16,11.14,12.13,13.11,14.10,15.09,,,
17,0.36,1.33,2.31,3.28,4.26,5.24,6.22,7.20,8.19,9.17,10.15,11.14,12.12,13.11,14.10,15.09,16.07,,
18,0.35,1.32,2.29,3.27,4.24,5.22,6.20,7.18,8.16,9.15,10.13,11.11,12.10,13.08,14.07,15.06,16.04,17.10,
19,0.28,1.21,2.15,3.11,4.07,5.03,6.00,6.97,7.94,8.91,9.89,10.86,11.84,12.82,13.80,14.78,15.76,16.75,17.90
