i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.56,,,,,,,,,,,,,,,,,,
2,0.56,1.53,,,,,,,,,,,,,,,,,
3,0.56,1.53,2.51,,,,,,,,,,,,,,,,
4,0.56,1.53,2.51,3.49,,,,,,,,,,,,,,,
5,0.56,1.53,2.51,3.49,4.47,,,,,,,,,,,,,,
6,0.56,1.53,2.51,3.49,4.47,5.45,,,,,,,,,,,,,
7,0.56,1.53,2.51,3.49,4.47,5.45,6.44,,,,,,,,,,,,
8,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,,,,,,,,,,,
9,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,8.41,,,,,,,,,,
10,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,8.41,9.39,,,,,,,,,
11,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,8.41,9.39,10.38,,,,,,,,
12,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,8.41,9.39,10.38,11.75,,,,,,,
13,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,8.41,9.39,10.38,11.75,12.09,,,,,,
14,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,8.41,9.39,10.38,11.75,12.09,12.70,,,,,
15,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,8.41,9.39,10.38,11.75,12.09,12.70,13.50,,,,
16,0.56,1.53,2.51,3.49,4.47,5.45,6.44,7.42,8.41,9.39,10.38,11.62,12.09,12.70,13.50,14.59,,,
17,0.56,1.53,2.51,3.49,4.47,5.45,6.43,7.42,8.40,9.39,10.37,11.62,12.09,12.70,13.50,14.59,15.69,,
18,0.56,1.53,2.50,3.48,4.46,5.44,6.42,7.41,8.39,9.38,10.36,11.36,12.09,12.70,13.50,14.59,15.69,16.60,
19,0.49,1.44,2.40,3.37,4.34,5.31,6.29,7.26,8.24,9.22,10.20,11.19,12.09,12.70,13.50,14.59,15.69,16.60,17.60
