i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.24,,,,,,,,,,,,,,,,,,,
2,8.76,9.60,,,,,,,,,,,,,,,,,,
3,8.27,9.11,9.68,,,,,,,,,,,,,,,,,
4,7.78,8.62,9.20,9.74,,,,,,,,,,,,,,,,
5,7.30,8.14,8.71,9.26,9.78,,,,,,,,,,,,,,,
6,6.81,7.65,8.22,8.77,9.30,9.81,,,,,,,,,,,,,,
7,6.33,7.17,7.74,8.28,8.81,9.33,9.84,,,,,,,,,,,,,
8,5.84,6.68,7.25,7.80,8.33,8.84,9.35,9.85,,,,,,,,,,,,
9,5.36,6.19,6.77,7.31,7.84,8.36,8.86,9.36,9.86,,,,,,,,,,,
10,4.87,5.71,6.28,6.83,7.36,7.87,8.38,8.88,9.37,9.86,,,,,,,,,,
11,4.38,5.22,5.80,6.34,6.87,7.39,7.89,8.39,8.89,9.37,9.86,,,,,,,,,
12,3.90,4.74,5.31,5.86,6.38,6.90,7.41,7.91,8.40,8.89,9.37,9.85,,,,,,,,
13,3.41,4.25,4.82,5.37,5.90,6.41,6.92,7.42,7.91,8.40,8.89,9.37,9.84,,,,,,,
14,2.93,3.77,4.34,4.88,5.41,5.93,6.43,6.93,7.43,7.92,8.40,8.88,9.36,9.83,,,,,,
15,2.44,3.28,3.85,4.40,4.93,5.44,5.95,6.45,6.94,7.43,7.91,8.39,8.87,9.34,9.82,,,,,
16,1.96,2.79,3.37,3.91,4.44,4.96,5.46,5.96,6.46,6.94,7.43,7.91,8.38,8.86,9.33,9.80,,,,
17,1.47,2.31,2.88,3.42,3.95,4.47,4.97,5.47,5.97,6.45,6.94,7.42,7.89,8.37,8.84,9.31,9.77,,,
18,0.99,1.82,2.38,2.93,3.45,3.97,4.47,4.97,5.46,5.94,6.43,6.91,7.38,7.85,8.32,8.79,9.26,9.72,,
19,0.50,1.30,1.84,2.36,2.87,3.37,3.86,4.34,4.82,5.30,5.77,6.24,6.71,7.17,7.63,8.09,8.55,9.01,9.46,
20,0.00,0.63,1.03,1.43,1.83,2.23,2.63,3.03,3.43,3.83,4.23,4.63,5.03,5.43,5.83,6.23,6.63,7.03,7.43,7.83
