i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.73,,,,,,,,,,,,,,,,,,
2,0.73,1.69,,,,,,,,,,,,,,,,,
3,0.73,1.69,2.65,,,,,,,,,,,,,,,,
4,0.73,1.69,2.65,3.61,,,,,,,,,,,,,,,
5,0.73,1.69,2.65,3.61,4.58,,,,,,,,,,,,,,
6,0.73,1.69,2.65,3.61,4.58,5.56,,,,,,,,,,,,,
7,0.73,1.69,2.65,3.61,4.58,5.56,6.53,,,,,,,,,,,,
8,0.73,1.69,2.65,3.61,4.58,5.56,6.53,7.51,,,,,,,,,,,
9,0.73,1.69,2.65,3.61,4.58,5.56,6.53,7.51,8.49,,,,,,,,,,
10,0.73,1.69,2.65,3.61,4.58,5.56,6.53,7.51,8.49,9.47,,,,,,,,,
11,0.73,1.69,2.65,3.61,4.58,5.56,6.53,7.51,8.49,9.47,10.45,,,,,,,,
12,0.73,1.69,2.65,3.61,4.58,5.56,6.53,7.51,8.49,9.47,10.45,11.43,,,,,,,
13,0.73,1.69,2.65,3.61,4.58,5.56,6.53,7.51,8.49,9.47,10.45,11.43,12.41,,,,,,
14,0.73,1.69,2.65,3.61,4.58,5.56,6.53,7.51,8.49,9.47,10.45,11.43,12.41,13.39,,,,,
15,0.73,1.69,2.65,3.61,4.58,5.56,6.53,7.51,8.49,9.47,10.45,11.43,12.41,13.39,14.37,,,,
16,0.73,1.69,2.64,3.61,4.58,5.56,6.53,7.51,8.49,9.47,10.45,11.43,12.41,13.39,14.37,15.35,,,
17,0.73,1.68,2.64,3.60,4.58,5.55,6.52,7.50,8.48,9.46,10.44,11.42,12.40,13.38,14.36,15.34,16.32,,
18,0.69,1.64,2.58,3.54,4.51,5.48,6.45,7.42,8.40,9.37,10.35,11.33,12.30,13.28,14.26,15.24,16.22,17.20,
19,0.51,1.36,2.25,3.16,4.09,5.02,5.96,6.91,7.86,8.81,9.77,10.72,11.68,12.64,13.61,14.57,15.54,16.50,17.47
