i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.26,,,,,,,,,,,,,,,,,,,
2,5.92,6.39,,,,,,,,,,,,,,,,,,
3,5.59,6.06,6.58,,,,,,,,,,,,,,,,,
4,5.25,5.72,6.24,6.74,,,,,,,,,,,,,,,,
5,4.92,5.39,5.91,6.40,6.89,,,,,,,,,,,,,,,
6,4.58,5.05,5.57,6.07,6.55,7.03,,,,,,,,,,,,,,
7,4.24,4.71,5.23,5.73,6.22,6.69,7.16,,,,,,,,,,,,,
8,3.91,4.38,4.90,5.40,5.88,6.36,6.82,7.29,,,,,,,,,,,,
9,3.57,4.04,4.56,5.06,5.54,6.02,6.49,6.95,7.41,,,,,,,,,,,
10,3.23,3.70,4.22,4.72,5.21,5.68,6.15,6.62,7.08,7.53,,,,,,,,,,
11,2.90,3.37,3.89,4.39,4.87,5.35,5.82,6.28,6.74,7.20,7.65,,,,,,,,,
12,2.56,3.03,3.55,4.05,4.53,5.01,5.48,5.94,6.40,6.86,7.31,7.76,,,,,,,,
13,2.22,2.70,3.22,3.71,4.20,4.67,5.14,5.61,6.07,6.52,6.98,7.43,7.88,,,,,,,
14,1.89,2.36,2.88,3.38,3.86,4.34,4.81,5.27,5.73,6.19,6.64,7.09,7.54,7.99,,,,,,
15,1.55,2.02,2.54,3.04,3.53,4.00,4.47,4.93,5.39,5.85,6.30,6.75,7.20,7.65,8.09,,,,,
16,1.22,1.69,2.21,2.70,3.19,3.67,4.13,4.60,5.06,5.51,5.97,6.42,6.87,7.31,7.76,8.20,,,,
17,0.88,1.35,1.87,2.37,2.85,3.33,3.80,4.26,4.72,5.18,5.63,6.08,6.53,6.98,7.42,7.86,8.31,,,
18,0.54,1.01,1.53,2.03,2.51,2.99,3.45,3.92,4.38,4.83,5.28,5.73,6.18,6.63,7.07,7.52,7.96,8.40,,
19,0.22,0.67,1.18,1.66,2.14,2.60,3.07,3.52,3.98,4.43,4.87,5.32,5.76,6.20,6.65,7.08,7.52,7.96,8.39,
20,0.00,0.30,0.70,1.10,1.50,1.90,2.30,2.70,3.10,3.50,3.90,4.30,4.70,5.10,5.50,5.90,6.30,6.70,7.10,7.50
