i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.51,,,,,,,,,,,,,,,,,,,
2,9.00,9.73,,,,,,,,,,,,,,,,,,
3,8.49,9.22,9.81,,,,,,,,,,,,,,,,,
4,7.99,8.71,9.30,9.86,,,,,,,,,,,,,,,,
5,7.48,8.20,8.79,9.36,9.90,,,,,,,,,,,,,,,
6,6.97,7.70,8.29,8.85,9.40,9.93,,,,,,,,,,,,,,
7,6.46,7.19,7.78,8.34,8.89,9.42,9.94,,,,,,,,,,,,,
8,5.96,6.68,7.27,7.83,8.38,8.91,9.43,9.95,,,,,,,,,,,,
9,5.45,6.17,6.76,7.33,7.87,8.41,8.93,9.44,9.94,,,,,,,,,,,
10,4.94,5.67,6.26,6.82,7.37,7.90,8.42,8.93,9.44,9.94,,,,,,,,,,
11,4.43,5.16,5.75,6.31,6.86,7.39,7.91,8.42,8.93,9.43,9.92,,,,,,,,,
12,3.93,4.65,5.24,5.81,6.35,6.88,7.40,7.92,8.42,8.92,9.41,9.90,,,,,,,,
13,3.42,4.14,4.73,5.30,5.84,6.38,6.90,7.41,7.91,8.41,8.91,9.40,9.88,,,,,,,
14,2.91,3.64,4.23,4.79,5.34,5.87,6.39,6.90,7.41,7.91,8.40,8.89,9.37,9.86,,,,,,
15,2.40,3.13,3.72,4.28,4.83,5.36,5.88,6.39,6.90,7.40,7.89,8.38,8.87,9.35,9.83,,,,,
16,1.90,2.62,3.21,3.78,4.32,4.85,5.37,5.89,6.39,6.89,7.38,7.87,8.36,8.84,9.32,9.79,,,,
17,1.39,2.11,2.70,3.27,3.81,4.34,4.86,5.37,5.88,6.38,6.87,7.36,7.84,8.33,8.80,9.28,9.75,,,
18,0.89,1.60,2.19,2.75,3.29,3.82,4.34,4.84,5.35,5.84,6.34,6.82,7.31,7.79,8.26,8.74,9.21,9.68,,
19,0.39,1.06,1.62,2.16,2.68,3.19,3.69,4.19,4.68,5.16,5.64,6.12,6.59,7.06,7.53,8.00,8.46,8.92,9.38,
20,0.00,0.47,0.87,1.27,1.67,2.07,2.47,2.87,3.27,3.67,4.07,4.47,4.87,5.27,5.67,6.07,6.47,6.87,7.27,7.67
