i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.21,,,,,,,,,,,,,,,,,,,
2,8.72,9.45,,,,,,,,,,,,,,,,,,
3,8.23,8.96,9.54,,,,,,,,,,,,,,,,,
4,7.74,8.47,9.05,9.60,,,,,,,,,,,,,,,,
5,7.25,7.98,8.56,9.11,9.65,,,,,,,,,,,,,,,
6,6.77,7.49,8.07,8.62,9.16,9.68,,,,,,,,,,,,,,
7,6.28,7.00,7.58,8.13,8.67,9.19,9.70,,,,,,,,,,,,,
8,5.79,6.51,7.09,7.64,8.18,8.70,9.21,9.72,,,,,,,,,,,,
9,5.30,6.03,6.60,7.16,7.69,8.21,8.72,9.23,9.73,,,,,,,,,,,
10,4.81,5.54,6.11,6.67,7.20,7.72,8.24,8.74,9.24,9.73,,,,,,,,,,
11,4.32,5.05,5.62,6.18,6.71,7.23,7.75,8.25,8.75,9.24,9.73,,,,,,,,,
12,3.83,4.56,5.13,5.69,6.22,6.75,7.26,7.76,8.26,8.75,9.24,9.72,,,,,,,,
13,3.34,4.07,4.65,5.20,5.73,6.26,6.77,7.27,7.77,8.26,8.75,9.23,9.71,,,,,,,
14,2.85,3.58,4.16,4.71,5.25,5.77,6.28,6.78,7.28,7.77,8.26,8.74,9.22,9.70,,,,,,
15,2.36,3.09,3.67,4.22,4.76,5.28,5.79,6.29,6.79,7.28,7.77,8.25,8.73,9.21,9.68,,,,,
16,1.88,2.60,3.18,3.73,4.27,4.79,5.30,5.81,6.30,6.79,7.28,7.76,8.24,8.72,9.19,9.66,,,,
17,1.39,2.11,2.69,3.24,3.78,4.30,4.81,5.31,5.81,6.30,6.79,7.27,7.75,8.23,8.70,9.17,9.64,,,
18,0.90,1.62,2.19,2.74,3.27,3.79,4.30,4.80,5.30,5.79,6.27,6.76,7.23,7.71,8.18,8.65,9.12,9.58,,
19,0.41,1.10,1.65,2.18,2.69,3.19,3.69,4.18,4.66,5.14,5.62,6.09,6.56,7.02,7.49,7.95,8.41,8.87,9.32,
20,0.00,0.50,0.90,1.30,1.70,2.10,2.50,2.90,3.30,3.70,4.10,4.50,4.90,5.30,5.70,6.10,6.50,6.90,7.30,7.70
