i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.31,,,,,,,,,,,,,,,,,,,
2,8.82,9.58,,,,,,,,,,,,,,,,,,
3,8.33,9.08,9.66,,,,,,,,,,,,,,,,,
4,7.83,8.59,9.17,9.72,,,,,,,,,,,,,,,,
5,7.34,8.10,8.68,9.23,9.76,,,,,,,,,,,,,,,
6,6.85,7.61,8.19,8.74,9.27,9.79,,,,,,,,,,,,,,
7,6.36,7.12,7.70,8.25,8.78,9.30,9.81,,,,,,,,,,,,,
8,5.87,6.63,7.20,7.76,8.29,8.81,9.32,9.83,,,,,,,,,,,,
9,5.38,6.14,6.71,7.27,7.80,8.32,8.83,9.33,9.83,,,,,,,,,,,
10,4.89,5.65,6.22,6.77,7.31,7.83,8.34,8.84,9.34,9.83,,,,,,,,,,
11,4.40,5.15,5.73,6.28,6.82,7.34,7.85,8.35,8.85,9.34,9.83,,,,,,,,,
12,3.91,4.66,5.24,5.79,6.33,6.85,7.36,7.86,8.36,8.85,9.34,9.82,,,,,,,,
13,3.41,4.17,4.75,5.30,5.83,6.36,6.87,7.37,7.87,8.36,8.84,9.33,9.81,,,,,,,
14,2.92,3.68,4.26,4.81,5.34,5.86,6.38,6.88,7.38,7.87,8.35,8.84,9.32,9.79,,,,,,
15,2.43,3.19,3.77,4.32,4.85,5.37,5.88,6.39,6.88,7.38,7.86,8.35,8.82,9.30,9.77,,,,,
16,1.94,2.70,3.27,3.83,4.36,4.88,5.39,5.90,6.39,6.88,7.37,7.85,8.33,8.81,9.28,9.75,,,,
17,1.45,2.21,2.78,3.33,3.87,4.39,4.90,5.40,5.90,6.39,6.88,7.36,7.84,8.31,8.79,9.26,9.72,,,
18,0.96,1.71,2.28,2.83,3.36,3.88,4.39,4.89,5.38,5.87,6.36,6.84,7.32,7.79,8.26,8.73,9.20,9.67,,
19,0.45,1.19,1.73,2.26,2.77,3.28,3.77,4.26,4.74,5.22,5.69,6.17,6.63,7.10,7.56,8.03,8.49,8.94,9.40,
20,0.00,0.56,0.96,1.36,1.76,2.16,2.56,2.96,3.36,3.76,4.16,4.56,4.96,5.36,5.76,6.16,6.56,6.96,7.36,7.76
