i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.06,,,,,,,,,,,,,,,,,,
2,1.06,1.91,,,,,,,,,,,,,,,,,
3,1.06,1.91,2.86,,,,,,,,,,,,,,,,
4,1.06,1.91,2.86,3.83,,,,,,,,,,,,,,,
5,1.06,1.91,2.86,3.83,4.80,,,,,,,,,,,,,,
6,1.06,1.91,2.86,3.83,4.80,5.77,,,,,,,,,,,,,
7,1.06,1.91,2.86,3.83,4.80,5.77,6.75,,,,,,,,,,,,
8,1.06,1.91,2.86,3.83,4.80,5.77,6.75,7.73,,,,,,,,,,,
9,1.06,1.91,2.86,3.83,4.80,5.77,6.75,7.73,8.70,,,,,,,,,,
10,1.06,1.91,2.86,3.83,4.80,5.77,6.75,7.73,8.70,9.68,,,,,,,,,
11,1.06,1.91,2.86,3.83,4.80,5.77,6.75,7.73,8.70,9.68,10.66,,,,,,,,
12,1.06,1.91,2.86,3.83,4.80,5.77,6.75,7.73,8.70,9.68,10.66,11.64,,,,,,,
13,1.06,1.91,2.86,3.83,4.80,5.77,6.75,7.73,8.70,9.68,10.66,11.64,12.62,,,,,,
14,1.06,1.91,2.86,3.83,4.80,5.77,6.75,7.73,8.70,9.68,10.66,11.64,12.62,13.60,,,,,
15,1.06,1.91,2.86,3.83,4.80,5.77,6.75,7.72,8.70,9.68,10.66,11.64,12.62,13.60,14.58,,,,
16,1.06,1.91,2.85,3.83,4.80,5.77,6.75,7.72,8.70,9.68,10.66,11.64,12.62,13.60,14.58,15.56,,,
17,1.05,1.91,2.84,3.82,4.79,5.76,6.73,7.71,8.68,9.66,10.64,11.62,12.60,13.58,14.56,15.54,16.52,,
18,0.92,1.84,2.76,3.72,4.69,5.65,6.62,7.59,8.57,9.54,10.51,11.49,12.46,13.44,14.42,15.40,16.38,17.35,
19,0.62,1.47,2.35,3.25,4.16,5.09,6.02,6.95,7.89,8.84,9.79,10.74,11.69,12.64,13.60,14.56,15.51,16.47,17.44
