i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.19,,,,,,,,,,,,,,,,,,,
2,8.70,9.40,,,,,,,,,,,,,,,,,,
3,8.21,8.91,9.49,,,,,,,,,,,,,,,,,
4,7.72,8.42,9.00,9.56,,,,,,,,,,,,,,,,
5,7.23,7.93,8.51,9.07,9.61,,,,,,,,,,,,,,,
6,6.74,7.44,8.02,8.58,9.12,9.64,,,,,,,,,,,,,,
7,6.25,6.95,7.53,8.09,8.63,9.15,9.67,,,,,,,,,,,,,
8,5.76,6.46,7.04,7.60,8.14,8.66,9.18,9.68,,,,,,,,,,,,
9,5.27,5.97,6.55,7.11,7.65,8.17,8.69,9.19,9.69,,,,,,,,,,,
10,4.78,5.48,6.06,6.62,7.16,7.68,8.20,8.70,9.20,9.69,,,,,,,,,,
11,4.29,4.99,5.57,6.13,6.67,7.19,7.71,8.21,8.71,9.20,9.69,,,,,,,,,
12,3.80,4.50,5.08,5.64,6.18,6.70,7.22,7.72,8.22,8.71,9.20,9.68,,,,,,,,
13,3.31,4.01,4.59,5.15,5.69,6.21,6.72,7.23,7.73,8.22,8.71,9.19,9.67,,,,,,,
14,2.82,3.52,4.10,4.66,5.20,5.72,6.23,6.74,7.24,7.73,8.22,8.70,9.18,9.66,,,,,,
15,2.33,3.03,3.61,4.17,4.71,5.23,5.74,6.25,6.75,7.24,7.73,8.21,8.69,9.17,9.65,,,,,
16,1.84,2.54,3.12,3.68,4.22,4.74,5.25,5.76,6.26,6.75,7.24,7.72,8.20,8.68,9.15,9.63,,,,
17,1.35,2.05,2.63,3.19,3.72,4.25,4.76,5.27,5.76,6.26,6.75,7.23,7.71,8.19,8.66,9.13,9.60,,,
18,0.86,1.56,2.14,2.69,3.22,3.74,4.25,4.76,5.25,5.74,6.23,6.71,7.19,7.67,8.14,8.61,9.08,9.54,,
19,0.38,1.04,1.59,2.12,2.64,3.14,3.64,4.13,4.62,5.10,5.57,6.04,6.51,6.98,7.45,7.91,8.37,8.83,9.28,
20,0.00,0.47,0.87,1.27,1.67,2.07,2.47,2.87,3.27,3.67,4.07,4.47,4.87,5.27,5.67,6.07,6.47,6.87,7.27,7.67
