i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.88,,,,,,,,,,,,,,,,,,
2,0.88,1.87,,,,,,,,,,,,,,,,,
3,0.88,1.87,2.74,,,,,,,,,,,,,,,,
4,0.88,1.87,2.74,3.69,,,,,,,,,,,,,,,
5,0.88,1.87,2.74,3.69,4.65,,,,,,,,,,,,,,
6,0.88,1.87,2.74,3.69,4.65,5.61,,,,,,,,,,,,,
7,0.88,1.87,2.74,3.69,4.65,5.61,6.58,,,,,,,,,,,,
8,0.88,1.87,2.74,3.69,4.65,5.61,6.58,7.55,,,,,,,,,,,
9,0.88,1.87,2.74,3.69,4.65,5.61,6.58,7.55,8.53,,,,,,,,,,
10,0.88,1.87,2.74,3.69,4.65,5.61,6.58,7.55,8.53,9.50,,,,,,,,,
11,0.88,1.87,2.74,3.69,4.65,5.61,6.58,7.55,8.53,9.50,10.48,,,,,,,,
12,0.88,1.87,2.74,3.69,4.65,5.61,6.58,7.55,8.53,9.50,10.48,11.46,,,,,,,
13,0.88,1.87,2.74,3.69,4.65,5.61,6.58,7.55,8.53,9.50,10.48,11.46,12.44,,,,,,
14,0.88,1.87,2.74,3.69,4.65,5.61,6.58,7.55,8.53,9.50,10.48,11.46,12.44,13.42,,,,,
15,0.88,1.87,2.74,3.69,4.65,5.61,6.58,7.55,8.52,9.50,10.48,11.46,12.44,13.42,14.40,,,,
16,0.87,1.87,2.74,3.69,4.64,5.61,6.57,7.55,8.52,9.50,10.48,11.45,12.43,13.41,14.39,15.37,,,
17,0.87,1.86,2.73,3.67,4.63,5.59,6.56,7.53,8.50,9.48,10.45,11.43,12.41,13.39,14.37,15.35,16.33,,
18,0.79,1.78,2.62,3.56,4.50,5.46,6.42,7.38,8.35,9.32,10.29,11.27,12.24,13.21,14.19,15.17,16.14,17.12,
19,0.53,1.32,2.16,3.03,3.92,4.82,5.73,6.66,7.59,8.52,9.46,10.40,11.35,12.29,13.24,14.20,15.15,16.10,17.06
