i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.17,,,,,,,,,,,,,,,,,,
2,1.17,1.99,,,,,,,,,,,,,,,,,
3,1.17,1.99,2.92,,,,,,,,,,,,,,,,
4,1.17,1.99,2.92,3.89,,,,,,,,,,,,,,,
5,1.17,1.99,2.92,3.89,4.86,,,,,,,,,,,,,,
6,1.17,1.99,2.92,3.89,4.86,5.83,,,,,,,,,,,,,
7,1.17,1.99,2.92,3.89,4.86,5.83,6.80,,,,,,,,,,,,
8,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,,,,,,,,,,,
9,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,8.76,,,,,,,,,,
10,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,8.76,9.73,,,,,,,,,
11,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,8.76,9.73,10.71,,,,,,,,
12,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,8.76,9.73,10.71,11.69,,,,,,,
13,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,8.76,9.73,10.71,11.69,12.67,,,,,,
14,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,8.76,9.73,10.71,11.69,12.67,13.65,,,,,
15,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,8.76,9.73,10.71,11.69,12.67,13.65,14.63,,,,
16,1.17,1.99,2.92,3.89,4.86,5.83,6.80,7.78,8.75,9.73,10.71,11.69,12.67,13.65,14.63,15.61,,,
17,1.16,1.98,2.91,3.87,4.84,5.81,6.78,7.76,8.73,9.71,10.69,11.67,12.65,13.62,14.60,15.58,16.57,,
18,1.02,1.90,2.81,3.76,4.72,5.69,6.65,7.62,8.59,9.56,10.54,11.51,12.49,13.46,14.44,15.41,16.39,17.37,
19,0.64,1.48,2.35,3.24,4.14,5.06,5.98,6.91,7.84,8.78,9.73,10.67,11.62,12.57,13.52,14.48,15.43,16.39,17.35
