i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.73,,,,,,,,,,,,,,,,,,
2,0.73,1.66,,,,,,,,,,,,,,,,,
3,0.73,1.66,2.63,,,,,,,,,,,,,,,,
4,0.73,1.66,2.63,3.59,,,,,,,,,,,,,,,
5,0.73,1.66,2.63,3.59,4.56,,,,,,,,,,,,,,
6,0.73,1.66,2.63,3.59,4.56,5.53,,,,,,,,,,,,,
7,0.73,1.66,2.63,3.59,4.56,5.53,6.50,,,,,,,,,,,,
8,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,,,,,,,,,,,
9,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,8.46,,,,,,,,,,
10,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,8.46,9.44,,,,,,,,,
11,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,8.46,9.44,10.41,,,,,,,,
12,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,8.46,9.44,10.41,11.39,,,,,,,
13,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,8.46,9.44,10.41,11.39,12.37,,,,,,
14,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,8.46,9.44,10.41,11.39,12.37,13.36,,,,,
15,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,8.46,9.43,10.41,11.39,12.37,13.36,14.34,,,,
16,0.73,1.66,2.63,3.59,4.56,5.53,6.50,7.48,8.45,9.43,10.41,11.39,12.37,13.35,14.33,15.32,,,
17,0.72,1.66,2.62,3.58,4.55,5.52,6.49,7.47,8.44,9.42,10.40,11.38,12.36,13.34,14.32,15.30,16.28,,
18,0.68,1.60,2.56,3.52,4.48,5.44,6.41,7.38,8.35,9.33,10.30,11.28,12.26,13.24,14.21,15.19,16.17,17.15,
19,0.50,1.33,2.21,3.11,4.03,4.96,5.90,6.84,7.79,8.74,9.69,10.64,11.60,12.56,13.52,14.48,15.44,16.41,17.37
