i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.90,,,,,,,,,,,,,,,,,,,
2,8.43,9.19,,,,,,,,,,,,,,,,,,
3,7.96,8.72,9.29,,,,,,,,,,,,,,,,,
4,7.49,8.25,8.82,9.36,,,,,,,,,,,,,,,,
5,7.02,7.78,8.35,8.89,9.41,,,,,,,,,,,,,,,
6,6.55,7.31,7.88,8.42,8.94,9.45,,,,,,,,,,,,,,
7,6.08,6.84,7.41,7.95,8.47,8.98,9.49,,,,,,,,,,,,,
8,5.61,6.37,6.94,7.48,8.00,8.51,9.02,9.51,,,,,,,,,,,,
9,5.14,5.90,6.47,7.01,7.53,8.04,8.55,9.04,9.53,,,,,,,,,,,
10,4.67,5.43,6.00,6.54,7.06,7.57,8.08,8.57,9.06,9.55,,,,,,,,,,
11,4.20,4.96,5.53,6.07,6.59,7.10,7.61,8.10,8.59,9.08,9.56,,,,,,,,,
12,3.73,4.49,5.06,5.60,6.12,6.63,7.14,7.63,8.12,8.61,9.09,9.56,,,,,,,,
13,3.26,4.02,4.59,5.13,5.65,6.16,6.67,7.16,7.65,8.14,8.62,9.09,9.57,,,,,,,
14,2.79,3.55,4.12,4.66,5.18,5.69,6.20,6.69,7.18,7.67,8.15,8.62,9.10,9.57,,,,,,
15,2.32,3.08,3.65,4.19,4.71,5.22,5.73,6.22,6.71,7.20,7.68,8.15,8.63,9.10,9.57,,,,,
16,1.85,2.61,3.18,3.72,4.24,4.75,5.26,5.75,6.24,6.73,7.21,7.68,8.16,8.63,9.10,9.56,,,,
17,1.38,2.14,2.70,3.25,3.77,4.28,4.78,5.28,5.77,6.25,6.73,7.21,7.68,8.15,8.62,9.09,9.55,,,
18,0.91,1.66,2.23,2.77,3.29,3.80,4.30,4.79,5.28,5.76,6.24,6.72,7.19,7.66,8.13,8.59,9.05,9.51,,
19,0.44,1.17,1.71,2.23,2.73,3.23,3.71,4.20,4.67,5.15,5.62,6.08,6.55,7.01,7.47,7.93,8.38,8.84,9.29,
20,0.00,0.56,0.96,1.36,1.76,2.16,2.56,2.96,3.36,3.76,4.16,4.56,4.96,5.36,5.76,6.16,6.56,6.96,7.36,7.76
