i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.57,,,,,,,,,,,,,,,,,,,
2,3.38,3.65,,,,,,,,,,,,,,,,,,
3,3.19,3.46,3.92,,,,,,,,,,,,,,,,,
4,3.00,3.26,3.73,4.18,,,,,,,,,,,,,,,,
5,2.80,3.07,3.54,3.99,4.44,,,,,,,,,,,,,,,
6,2.61,2.88,3.34,3.80,4.24,4.69,,,,,,,,,,,,,,
7,2.42,2.69,3.15,3.61,4.05,4.49,4.93,,,,,,,,,,,,,
8,2.23,2.49,2.96,3.41,3.86,4.30,4.74,5.17,,,,,,,,,,,,
9,2.03,2.30,2.77,3.22,3.67,4.11,4.55,4.98,5.41,,,,,,,,,,,
10,1.84,2.11,2.58,3.03,3.48,3.92,4.35,4.79,5.22,5.65,,,,,,,,,,
11,1.65,1.92,2.38,2.84,3.28,3.72,4.16,4.60,5.03,5.46,5.91,,,,,,,,,
12,1.46,1.72,2.19,2.64,3.09,3.53,3.97,4.41,4.84,5.27,5.71,6.13,,,,,,,,
13,1.27,1.53,2.00,2.45,2.90,3.34,3.78,4.21,4.65,5.08,5.51,5.94,5.82,,,,,,,
14,1.07,1.34,1.81,2.26,2.71,3.15,3.59,4.02,4.45,4.88,5.31,5.75,5.71,10.26,,,,,,
15,0.88,1.15,1.61,2.07,2.51,2.96,3.39,3.83,4.26,4.69,5.12,5.56,5.60,9.39,-487.64,,,,,
16,0.69,0.95,1.42,1.87,2.32,2.76,3.20,3.64,4.07,4.50,4.93,5.37,5.49,8.53,-379.18,-1778.62,,,,
17,0.50,0.76,1.23,1.68,2.13,2.57,3.01,3.44,3.88,4.31,4.74,5.18,5.38,7.66,-270.71,-1342.35,-159505.26,,,
18,0.30,0.57,1.04,1.49,1.94,2.38,2.81,3.25,3.68,4.11,4.54,4.99,5.27,6.79,-162.36,-903.17,-97853.68,-2856761.71,,
19,0.12,0.38,0.84,1.29,1.73,2.17,2.60,3.04,3.47,3.89,4.32,4.77,5.14,4.65,-44.66,-384.43,-28889.99,-1102709.43,-45579060.67,
20,0.00,0.17,0.57,0.97,1.37,1.77,2.17,2.57,2.97,3.37,3.77,4.17,4.57,4.97,5.37,5.77,6.17,6.57,6.97,7.37
