i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.12,,,,,,,,,,,,,,,,,,,
2,7.69,8.33,,,,,,,,,,,,,,,,,,
3,7.25,7.89,8.45,,,,,,,,,,,,,,,,,
4,6.82,7.46,8.02,8.55,,,,,,,,,,,,,,,,
5,6.39,7.03,7.58,8.11,8.63,,,,,,,,,,,,,,,
6,5.96,6.59,7.15,7.68,8.19,8.70,,,,,,,,,,,,,,
7,5.52,6.16,6.72,7.25,7.76,8.26,8.76,,,,,,,,,,,,,
8,5.09,5.73,6.28,6.81,7.33,7.83,8.32,8.81,,,,,,,,,,,,
9,4.66,5.29,5.85,6.38,6.89,7.40,7.89,8.37,8.86,,,,,,,,,,,
10,4.22,4.86,5.42,5.95,6.46,6.96,7.46,7.94,8.42,8.90,,,,,,,,,,
11,3.79,4.43,4.98,5.51,6.03,6.53,7.02,7.51,7.99,8.46,8.94,,,,,,,,,
12,3.36,3.99,4.55,5.08,5.59,6.10,6.59,7.08,7.56,8.03,8.50,8.97,,,,,,,,
13,2.92,3.56,4.12,4.65,5.16,5.66,6.16,6.64,7.12,7.60,8.07,8.54,9.00,,,,,,,
14,2.49,3.13,3.68,4.22,4.73,5.23,5.72,6.21,6.69,7.17,7.64,8.11,8.57,9.03,,,,,,
15,2.06,2.69,3.25,3.78,4.30,4.80,5.29,5.78,6.26,6.73,7.20,7.67,8.14,8.60,9.06,,,,,
16,1.62,2.26,2.82,3.35,3.86,4.36,4.86,5.34,5.82,6.30,6.77,7.24,7.70,8.17,8.63,9.09,,,,
17,1.19,1.83,2.38,2.91,3.43,3.93,4.42,4.91,5.39,5.86,6.34,6.80,7.27,7.73,8.19,8.65,9.11,,,
18,0.76,1.39,1.95,2.47,2.99,3.48,3.98,4.46,4.94,5.41,5.89,6.35,6.82,7.28,7.74,8.20,8.65,9.11,,
19,0.34,0.95,1.48,1.99,2.49,2.97,3.45,3.93,4.40,4.86,5.33,5.79,6.25,6.70,7.15,7.61,8.06,8.51,8.95,
20,0.00,0.44,0.84,1.24,1.64,2.04,2.44,2.84,3.24,3.64,4.04,4.44,4.84,5.24,5.64,6.04,6.44,6.84,7.24,7.64
