i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.50,,,,,,,,,,,,,,,,,,,
2,5.20,5.68,,,,,,,,,,,,,,,,,,
3,4.91,5.38,5.88,,,,,,,,,,,,,,,,,
4,4.62,5.09,5.59,6.07,,,,,,,,,,,,,,,,
5,4.32,4.80,5.29,5.78,6.25,,,,,,,,,,,,,,,
6,4.03,4.50,5.00,5.48,5.95,6.42,,,,,,,,,,,,,,
7,3.74,4.21,4.71,5.19,5.66,6.12,6.58,,,,,,,,,,,,,
8,3.44,3.92,4.41,4.90,5.37,5.83,6.29,6.74,,,,,,,,,,,,
9,3.15,3.62,4.12,4.60,5.07,5.54,6.00,6.45,6.90,,,,,,,,,,,
10,2.86,3.33,3.83,4.31,4.78,5.24,5.70,6.16,6.61,7.06,,,,,,,,,,
11,2.56,3.04,3.53,4.02,4.49,4.95,5.41,5.86,6.32,6.76,7.21,,,,,,,,,
12,2.27,2.74,3.24,3.72,4.19,4.66,5.12,5.57,6.02,6.47,6.92,7.36,,,,,,,,
13,1.98,2.45,2.95,3.43,3.90,4.37,4.82,5.28,5.73,6.18,6.62,7.07,7.51,,,,,,,
14,1.68,2.16,2.66,3.14,3.61,4.07,4.53,4.98,5.44,5.88,6.33,6.77,7.21,7.65,,,,,,
15,1.39,1.86,2.36,2.84,3.31,3.78,4.24,4.69,5.14,5.59,6.04,6.48,6.92,7.36,7.80,,,,,
16,1.10,1.57,2.07,2.55,3.02,3.49,3.94,4.40,4.85,5.30,5.74,6.19,6.63,7.07,7.51,7.94,,,,
17,0.81,1.28,1.78,2.26,2.73,3.19,3.65,4.10,4.56,5.00,5.45,5.89,6.33,6.77,7.21,7.65,8.08,,,
18,0.51,0.98,1.48,1.96,2.43,2.89,3.35,3.81,4.26,4.70,5.15,5.59,6.03,6.47,6.91,7.35,7.78,8.22,,
19,0.23,0.68,1.17,1.64,2.11,2.56,3.02,3.47,3.91,4.36,4.80,5.24,5.67,6.11,6.54,6.98,7.41,7.84,8.27,
20,0.00,0.34,0.74,1.14,1.54,1.94,2.34,2.74,3.14,3.54,3.94,4.34,4.74,5.14,5.54,5.94,6.34,6.74,7.14,7.54
