i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.42,,,,,,,,,,,,,,,,,,
2,0.42,1.40,,,,,,,,,,,,,,,,,
3,0.42,1.40,2.38,,,,,,,,,,,,,,,,
4,0.42,1.40,2.38,3.35,,,,,,,,,,,,,,,
5,0.42,1.40,2.38,3.35,4.33,,,,,,,,,,,,,,
6,0.42,1.40,2.38,3.35,4.33,5.30,,,,,,,,,,,,,
7,0.42,1.40,2.38,3.35,4.33,5.30,6.29,,,,,,,,,,,,
8,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,,,,,,,,,,,
9,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,8.26,,,,,,,,,,
10,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,8.26,9.23,,,,,,,,,
11,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,8.26,9.23,10.22,,,,,,,,
12,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,8.26,9.23,10.22,11.21,,,,,,,
13,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,8.26,9.23,10.22,11.21,12.20,,,,,,
14,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,8.26,9.23,10.22,11.21,12.20,13.18,,,,,
15,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,8.26,9.23,10.22,11.21,12.20,13.18,14.16,,,,
16,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.28,8.26,9.23,10.22,11.21,12.20,13.18,14.16,15.14,,,
17,0.42,1.40,2.38,3.35,4.33,5.30,6.29,7.26,8.26,9.23,10.21,11.21,12.19,13.18,14.15,15.14,16.14,,
18,0.41,1.39,2.35,3.33,4.30,5.29,6.26,7.25,8.22,9.21,10.19,11.18,12.15,13.14,14.12,15.12,16.09,17.09,
19,0.34,1.25,2.19,3.15,4.11,5.08,6.04,7.00,7.97,8.95,9.91,10.89,11.87,12.85,13.82,14.80,15.78,16.75,17.74
