i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.36,,,,,,,,,,,,,,,,,,,
2,8.86,9.56,,,,,,,,,,,,,,,,,,
3,8.36,9.05,9.65,,,,,,,,,,,,,,,,,
4,7.85,8.55,9.15,9.71,,,,,,,,,,,,,,,,
5,7.35,8.05,8.65,9.21,9.75,,,,,,,,,,,,,,,
6,6.85,7.55,8.14,8.71,9.25,9.78,,,,,,,,,,,,,,
7,6.35,7.05,7.64,8.21,8.75,9.28,9.80,,,,,,,,,,,,,
8,5.85,6.55,7.14,7.70,8.25,8.78,9.30,9.81,,,,,,,,,,,,
9,5.35,6.05,6.64,7.20,7.75,8.28,8.80,9.31,9.81,,,,,,,,,,,
10,4.85,5.54,6.14,6.70,7.25,7.78,8.30,8.81,9.31,9.81,,,,,,,,,,
11,4.34,5.04,5.64,6.20,6.74,7.27,7.79,8.31,8.81,9.31,9.80,,,,,,,,,
12,3.84,4.54,5.14,5.70,6.24,6.77,7.29,7.80,8.31,8.81,9.30,9.79,,,,,,,,
13,3.34,4.04,4.63,5.20,5.74,6.27,6.79,7.30,7.81,8.30,8.80,9.28,9.77,,,,,,,
14,2.84,3.54,4.13,4.70,5.24,5.77,6.29,6.80,7.30,7.80,8.29,8.78,9.27,9.75,,,,,,
15,2.34,3.04,3.63,4.19,4.74,5.27,5.79,6.30,6.80,7.30,7.79,8.28,8.77,9.25,9.72,,,,,
16,1.84,2.53,3.13,3.69,4.24,4.77,5.29,5.80,6.30,6.80,7.29,7.78,8.26,8.74,9.22,9.70,,,,
17,1.34,2.03,2.63,3.19,3.73,4.26,4.78,5.29,5.80,6.29,6.79,7.27,7.76,8.24,8.71,9.19,9.66,,,
18,0.84,1.53,2.12,2.68,3.22,3.74,4.26,4.77,5.27,5.77,6.26,6.74,7.23,7.70,8.18,8.65,9.12,9.59,,
19,0.36,1.00,1.56,2.10,2.62,3.13,3.63,4.13,4.62,5.10,5.58,6.05,6.53,7.00,7.46,7.93,8.39,8.85,9.31,
20,0.00,0.44,0.84,1.24,1.64,2.04,2.44,2.84,3.24,3.64,4.04,4.44,4.84,5.24,5.64,6.04,6.44,6.84,7.24,7.64
