i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.79,,,,,,,,,,,,,,,,,,,
2,7.38,7.98,,,,,,,,,,,,,,,,,,
3,6.96,7.56,8.11,,,,,,,,,,,,,,,,,
4,6.54,7.14,7.70,8.22,,,,,,,,,,,,,,,,
5,6.13,6.73,7.28,7.80,8.31,,,,,,,,,,,,,,,
6,5.71,6.31,6.86,7.39,7.89,8.39,,,,,,,,,,,,,,
7,5.29,5.89,6.44,6.97,7.48,7.97,8.46,,,,,,,,,,,,,
8,4.87,5.48,6.03,6.55,7.06,7.56,8.04,8.53,,,,,,,,,,,,
9,4.46,5.06,5.61,6.13,6.64,7.14,7.63,8.11,8.59,,,,,,,,,,,
10,4.04,4.64,5.19,5.72,6.22,6.72,7.21,7.69,8.17,8.64,,,,,,,,,,
11,3.62,4.22,4.77,5.30,5.81,6.30,6.79,7.27,7.75,8.22,8.69,,,,,,,,,
12,3.20,3.81,4.36,4.88,5.39,5.89,6.38,6.86,7.33,7.81,8.27,8.74,,,,,,,,
13,2.79,3.39,3.94,4.46,4.97,5.47,5.96,6.44,6.92,7.39,7.86,8.32,8.78,,,,,,,
14,2.37,2.97,3.52,4.05,4.56,5.05,5.54,6.02,6.50,6.97,7.44,7.90,8.37,8.83,,,,,,
15,1.95,2.55,3.10,3.63,4.14,4.63,5.12,5.60,6.08,6.55,7.02,7.49,7.95,8.41,8.87,,,,,
16,1.53,2.14,2.69,3.21,3.72,4.22,4.71,5.19,5.66,6.14,6.60,7.07,7.53,7.99,8.45,8.90,,,,
17,1.12,1.72,2.27,2.79,3.30,3.80,4.29,4.77,5.24,5.72,6.18,6.65,7.11,7.57,8.03,8.48,8.94,,,
18,0.70,1.30,1.85,2.37,2.88,3.37,3.86,4.34,4.81,5.29,5.75,6.22,6.68,7.14,7.59,8.05,8.50,8.95,,
19,0.30,0.87,1.40,1.91,2.40,2.88,3.36,3.83,4.30,4.76,5.22,5.68,6.13,6.59,7.04,7.49,7.94,8.38,8.83,
20,0.00,0.40,0.80,1.20,1.60,2.00,2.40,2.80,3.20,3.60,4.00,4.40,4.80,5.20,5.60,6.00,6.40,6.80,7.20,7.60
