i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.66,,,,,,,,,,,,,,,,,,,
2,9.15,9.94,,,,,,,,,,,,,,,,,,
3,8.64,9.43,10.02,,,,,,,,,,,,,,,,,
4,8.13,8.92,9.51,10.07,,,,,,,,,,,,,,,,
5,7.63,8.42,9.00,9.56,10.10,,,,,,,,,,,,,,,
6,7.12,7.91,8.49,9.05,9.59,10.12,,,,,,,,,,,,,,
7,6.61,7.40,7.98,8.54,9.08,9.61,10.13,,,,,,,,,,,,,
8,6.10,6.89,7.47,8.03,8.57,9.10,9.62,10.13,,,,,,,,,,,,
9,5.59,6.38,6.96,7.52,8.06,8.59,9.11,9.62,10.12,,,,,,,,,,,
10,5.08,5.87,6.46,7.01,7.56,8.08,8.60,9.11,9.61,10.11,,,,,,,,,,
11,4.58,5.37,5.95,6.51,7.05,7.57,8.09,8.60,9.10,9.60,10.09,,,,,,,,,
12,4.07,4.86,5.44,6.00,6.54,7.07,7.58,8.09,8.59,9.09,9.58,10.07,,,,,,,,
13,3.56,4.35,4.93,5.49,6.03,6.56,7.08,7.58,8.09,8.58,9.07,9.56,10.05,,,,,,,
14,3.05,3.84,4.42,4.98,5.52,6.05,6.57,7.08,7.58,8.07,8.57,9.05,9.54,10.02,,,,,,
15,2.54,3.33,3.91,4.47,5.01,5.54,6.06,6.57,7.07,7.57,8.06,8.55,9.03,9.51,9.99,,,,,
16,2.03,2.82,3.41,3.96,4.50,5.03,5.55,6.06,6.56,7.06,7.55,8.04,8.52,9.00,9.48,9.95,,,,
17,1.52,2.31,2.90,3.45,3.99,4.52,5.04,5.55,6.05,6.54,7.04,7.52,8.01,8.49,8.96,9.44,9.91,,,
18,1.02,1.80,2.38,2.93,3.47,3.99,4.51,5.01,5.51,6.01,6.50,6.98,7.47,7.94,8.42,8.89,9.36,9.83,,
19,0.48,1.25,1.80,2.33,2.85,3.36,3.86,4.35,4.84,5.32,5.80,6.27,6.75,7.22,7.68,8.15,8.61,9.07,9.53,
20,0.00,0.59,0.99,1.39,1.79,2.19,2.59,2.99,3.39,3.79,4.19,4.59,4.99,5.39,5.79,6.19,6.59,6.99,7.39,7.79
