i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.91,,,,,,,,,,,,,,,,,,
2,0.91,1.87,,,,,,,,,,,,,,,,,
3,0.91,1.87,2.80,,,,,,,,,,,,,,,,
4,0.91,1.87,2.80,3.76,,,,,,,,,,,,,,,
5,0.91,1.87,2.80,3.76,4.73,,,,,,,,,,,,,,
6,0.91,1.87,2.80,3.76,4.73,5.71,,,,,,,,,,,,,
7,0.91,1.87,2.80,3.76,4.73,5.71,6.68,,,,,,,,,,,,
8,0.91,1.87,2.80,3.76,4.73,5.71,6.68,7.66,,,,,,,,,,,
9,0.91,1.87,2.80,3.76,4.73,5.71,6.68,7.66,8.63,,,,,,,,,,
10,0.91,1.87,2.80,3.76,4.73,5.71,6.68,7.66,8.63,9.61,,,,,,,,,
11,0.91,1.87,2.80,3.76,4.73,5.71,6.68,7.66,8.63,9.61,10.59,,,,,,,,
12,0.91,1.87,2.80,3.76,4.73,5.71,6.68,7.66,8.63,9.61,10.59,11.57,,,,,,,
13,0.91,1.87,2.80,3.76,4.73,5.71,6.68,7.66,8.63,9.61,10.59,11.57,12.55,,,,,,
14,0.91,1.87,2.80,3.76,4.73,5.71,6.68,7.66,8.63,9.61,10.59,11.57,12.55,13.53,,,,,
15,0.91,1.87,2.80,3.76,4.73,5.71,6.68,7.66,8.63,9.61,10.59,11.57,12.55,13.53,14.51,,,,
16,0.91,1.87,2.80,3.76,4.73,5.70,6.68,7.65,8.63,9.61,10.59,11.57,12.55,13.53,14.51,15.49,,,
17,0.89,1.86,2.79,3.75,4.72,5.69,6.66,7.64,8.62,9.59,10.57,11.55,12.53,13.51,14.49,15.47,16.45,,
18,0.84,1.80,2.71,3.66,4.63,5.59,6.56,7.53,8.50,9.47,10.45,11.42,12.40,13.38,14.35,15.33,16.31,17.29,
19,0.59,1.43,2.30,3.20,4.11,5.04,5.97,6.90,7.84,8.79,9.73,10.68,11.64,12.59,13.55,14.51,15.47,16.43,17.39
