i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.25,,,,,,,,,,,,,,,,,,,
2,8.76,9.52,,,,,,,,,,,,,,,,,,
3,8.27,9.03,9.60,,,,,,,,,,,,,,,,,
4,7.79,8.54,9.12,9.67,,,,,,,,,,,,,,,,
5,7.30,8.05,8.63,9.18,9.71,,,,,,,,,,,,,,,
6,6.81,7.57,8.14,8.69,9.22,9.74,,,,,,,,,,,,,,
7,6.32,7.08,7.65,8.20,8.74,9.26,9.76,,,,,,,,,,,,,
8,5.83,6.59,7.16,7.72,8.25,8.77,9.28,9.78,,,,,,,,,,,,
9,5.35,6.10,6.68,7.23,7.76,8.28,8.79,9.29,9.79,,,,,,,,,,,
10,4.86,5.61,6.19,6.74,7.27,7.79,8.30,8.80,9.30,9.79,,,,,,,,,,
11,4.37,5.13,5.70,6.25,6.78,7.30,7.81,8.32,8.81,9.30,9.79,,,,,,,,,
12,3.88,4.64,5.21,5.76,6.30,6.82,7.33,7.83,8.32,8.81,9.30,9.78,,,,,,,,
13,3.39,4.15,4.73,5.28,5.81,6.33,6.84,7.34,7.84,8.33,8.81,9.29,9.77,,,,,,,
14,2.91,3.66,4.24,4.79,5.32,5.84,6.35,6.85,7.35,7.84,8.32,8.80,9.28,9.76,,,,,,
15,2.42,3.17,3.75,4.30,4.83,5.35,5.86,6.36,6.86,7.35,7.84,8.32,8.80,9.27,9.74,,,,,
16,1.93,2.69,3.26,3.81,4.34,4.86,5.37,5.87,6.37,6.86,7.35,7.83,8.31,8.78,9.25,9.72,,,,
17,1.44,2.20,2.77,3.32,3.85,4.37,4.88,5.38,5.88,6.37,6.85,7.34,7.81,8.29,8.76,9.23,9.70,,,
18,0.96,1.71,2.28,2.82,3.35,3.87,4.38,4.88,5.37,5.86,6.34,6.82,7.30,7.77,8.24,8.71,9.18,9.64,,
19,0.45,1.19,1.73,2.26,2.77,3.27,3.76,4.25,4.73,5.21,5.68,6.15,6.62,7.09,7.55,8.01,8.47,8.93,9.38,
20,0.00,0.56,0.96,1.36,1.76,2.16,2.56,2.96,3.36,3.76,4.16,4.56,4.96,5.36,5.76,6.16,6.56,6.96,7.36,7.76
