i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.04,,,,,,,,,,,,,,,,,,
2,1.04,1.90,,,,,,,,,,,,,,,,,
3,1.04,1.90,2.84,,,,,,,,,,,,,,,,
4,1.04,1.90,2.84,3.81,,,,,,,,,,,,,,,
5,1.04,1.90,2.84,3.81,4.78,,,,,,,,,,,,,,
6,1.04,1.90,2.84,3.81,4.78,5.75,,,,,,,,,,,,,
7,1.04,1.90,2.84,3.81,4.78,5.75,6.73,,,,,,,,,,,,
8,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.71,,,,,,,,,,,
9,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.71,8.68,,,,,,,,,,
10,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.71,8.68,9.66,,,,,,,,,
11,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.71,8.68,9.66,10.64,,,,,,,,
12,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.71,8.68,9.66,10.64,11.62,,,,,,,
13,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.71,8.68,9.66,10.64,11.62,12.60,,,,,,
14,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.71,8.68,9.66,10.64,11.62,12.60,13.58,,,,,
15,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.70,8.68,9.66,10.64,11.62,12.60,13.58,14.56,,,,
16,1.04,1.90,2.84,3.81,4.78,5.75,6.73,7.70,8.68,9.66,10.64,11.62,12.60,13.58,14.56,15.54,,,
17,1.03,1.89,2.83,3.80,4.77,5.74,6.71,7.69,8.66,9.64,10.62,11.60,12.58,13.56,14.54,15.52,16.50,,
18,0.88,1.82,2.75,3.71,4.67,5.64,6.61,7.58,8.55,9.52,10.50,11.47,12.45,13.43,14.40,15.38,16.36,17.34,
19,0.61,1.46,2.34,3.24,4.16,5.08,6.01,6.95,7.89,8.84,9.79,10.74,11.69,12.64,13.60,14.56,15.52,16.48,17.44
