i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.88,,,,,,,,,,,,,,,,,,,
2,3.68,4.10,,,,,,,,,,,,,,,,,,
3,3.47,3.90,4.36,,,,,,,,,,,,,,,,,
4,3.26,3.69,4.16,4.61,,,,,,,,,,,,,,,,
5,3.06,3.48,3.95,4.40,4.85,,,,,,,,,,,,,,,
6,2.85,3.28,3.74,4.20,4.65,5.09,,,,,,,,,,,,,,
7,2.64,3.07,3.54,3.99,4.44,4.88,5.32,,,,,,,,,,,,,
8,2.44,2.87,3.33,3.79,4.23,4.68,5.12,5.55,,,,,,,,,,,,
9,2.23,2.66,3.12,3.58,4.03,4.47,4.91,5.35,5.78,,,,,,,,,,,
10,2.03,2.45,2.92,3.37,3.82,4.26,4.70,5.14,5.57,6.01,,,,,,,,,,
11,1.82,2.25,2.71,3.17,3.61,4.06,4.50,4.93,5.37,5.80,6.23,,,,,,,,,
12,1.61,2.04,2.51,2.96,3.41,3.85,4.29,4.73,5.16,5.59,6.03,6.46,,,,,,,,
13,1.41,1.83,2.30,2.75,3.20,3.64,4.08,4.52,4.96,5.39,5.82,6.25,6.65,,,,,,,
14,1.20,1.63,2.09,2.55,3.00,3.44,3.88,4.31,4.75,5.18,5.61,6.05,6.45,2.88,,,,,,
15,0.99,1.42,1.89,2.34,2.79,3.23,3.67,4.11,4.54,4.98,5.41,5.84,6.26,3.39,1.08,,,,,
16,0.79,1.21,1.68,2.13,2.58,3.03,3.47,3.90,4.34,4.77,5.20,5.64,6.06,3.91,2.25,-382.04,,,,
17,0.58,1.01,1.47,1.93,2.38,2.82,3.26,3.70,4.13,4.56,4.99,5.43,5.87,4.43,3.42,-277.91,-19282.25,,,
18,0.38,0.80,1.27,1.72,2.17,2.61,3.05,3.49,3.92,4.35,4.78,5.22,5.67,4.94,4.59,-173.41,-12008.49,-278436.26,,
19,0.17,0.59,1.05,1.50,1.95,2.39,2.82,3.26,3.69,4.12,4.55,4.97,5.42,5.49,5.84,-53.94,-3747.63,-81993.01,-3238665.30,
20,0.00,0.34,0.74,1.14,1.54,1.94,2.34,2.74,3.14,3.54,3.94,4.34,4.74,5.14,5.54,5.94,6.34,6.74,7.14,7.54
