i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.96,,,,,,,,,,,,,,,,,,,
2,9.44,10.22,,,,,,,,,,,,,,,,,,
3,8.91,9.69,10.28,,,,,,,,,,,,,,,,,
4,8.38,9.16,9.76,10.33,,,,,,,,,,,,,,,,
5,7.85,8.64,9.23,9.80,10.35,,,,,,,,,,,,,,,
6,7.32,8.11,8.70,9.27,9.82,10.36,,,,,,,,,,,,,,
7,6.80,7.58,8.17,8.74,9.30,9.84,10.36,,,,,,,,,,,,,
8,6.27,7.05,7.64,8.22,8.77,9.31,9.84,10.35,,,,,,,,,,,,
9,5.74,6.53,7.12,7.69,8.24,8.78,9.31,9.83,10.34,,,,,,,,,,,
10,5.21,6.00,6.59,7.16,7.71,8.25,8.78,9.30,9.81,10.31,,,,,,,,,,
11,4.69,5.47,6.06,6.63,7.19,7.72,8.25,8.77,9.28,9.79,10.28,,,,,,,,,
12,4.16,4.94,5.53,6.10,6.66,7.20,7.72,8.24,8.75,9.26,9.76,10.25,,,,,,,,
13,3.63,4.41,5.01,5.58,6.13,6.67,7.20,7.71,8.23,8.73,9.23,9.72,10.21,,,,,,,
14,3.10,3.89,4.48,5.05,5.60,6.14,6.67,7.19,7.70,8.20,8.70,9.20,9.69,10.17,,,,,,
15,2.57,3.36,3.95,4.52,5.07,5.61,6.14,6.66,7.17,7.67,8.17,8.67,9.16,9.64,10.13,,,,,
16,2.05,2.83,3.42,3.99,4.54,5.08,5.61,6.13,6.64,7.14,7.64,8.14,8.63,9.12,9.60,10.08,,,,
17,1.52,2.30,2.89,3.46,4.01,4.55,5.08,5.60,6.11,6.61,7.11,7.60,8.09,8.58,9.06,9.54,10.02,,,
18,0.99,1.77,2.35,2.92,3.47,4.00,4.53,5.04,5.55,6.05,6.55,7.04,7.53,8.02,8.50,8.98,9.45,9.93,,
19,0.45,1.19,1.75,2.30,2.82,3.34,3.85,4.35,4.84,5.33,5.81,6.29,6.77,7.25,7.72,8.19,8.66,9.12,9.58,
20,0.00,0.54,0.94,1.34,1.74,2.14,2.54,2.94,3.34,3.74,4.14,4.54,4.94,5.34,5.74,6.14,6.54,6.94,7.34,7.74
