i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.25,,,,,,,,,,,,,,,,,,,
2,5.91,6.37,,,,,,,,,,,,,,,,,,
3,5.57,6.03,6.55,,,,,,,,,,,,,,,,,
4,5.24,5.69,6.22,6.71,,,,,,,,,,,,,,,,
5,4.90,5.36,5.88,6.38,6.86,,,,,,,,,,,,,,,
6,4.56,5.02,5.54,6.04,6.53,7.00,,,,,,,,,,,,,,
7,4.23,4.69,5.21,5.71,6.19,6.67,7.14,,,,,,,,,,,,,
8,3.89,4.35,4.87,5.37,5.85,6.33,6.80,7.26,,,,,,,,,,,,
9,3.55,4.01,4.53,5.03,5.52,5.99,6.46,6.93,7.39,,,,,,,,,,,
10,3.22,3.68,4.20,4.70,5.18,5.66,6.13,6.59,7.05,7.51,,,,,,,,,,
11,2.88,3.34,3.86,4.36,4.85,5.32,5.79,6.26,6.72,7.17,7.63,,,,,,,,,
12,2.55,3.00,3.53,4.02,4.51,4.99,5.46,5.92,6.38,6.84,7.29,7.74,,,,,,,,
13,2.21,2.67,3.19,3.69,4.17,4.65,5.12,5.58,6.04,6.50,6.95,7.40,7.85,,,,,,,
14,1.87,2.33,2.85,3.35,3.84,4.31,4.78,5.25,5.71,6.16,6.62,7.07,7.52,7.96,,,,,,
15,1.54,1.99,2.52,3.02,3.50,3.98,4.45,4.91,5.37,5.83,6.28,6.73,7.18,7.63,8.07,,,,,
16,1.20,1.66,2.18,2.68,3.16,3.64,4.11,4.57,5.03,5.49,5.94,6.39,6.84,7.29,7.74,8.18,,,,
17,0.86,1.32,1.84,2.34,2.83,3.30,3.77,4.24,4.70,5.15,5.61,6.06,6.51,6.95,7.40,7.84,8.28,,,
18,0.53,0.99,1.50,2.00,2.49,2.96,3.43,3.89,4.35,4.81,5.26,5.71,6.16,6.61,7.05,7.49,7.94,8.38,,
19,0.21,0.64,1.15,1.64,2.11,2.58,3.04,3.50,3.95,4.40,4.85,5.30,5.74,6.18,6.62,7.06,7.50,7.94,8.37,
20,0.00,0.28,0.68,1.08,1.48,1.88,2.28,2.68,3.08,3.48,3.88,4.28,4.68,5.08,5.48,5.88,6.28,6.68,7.08,7.48
