i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.18,,,,,,,,,,,,,,,,,,,
2,4.91,5.31,,,,,,,,,,,,,,,,,,
3,4.63,5.03,5.53,,,,,,,,,,,,,,,,,
4,4.35,4.75,5.25,5.73,,,,,,,,,,,,,,,,
5,4.07,4.48,4.97,5.45,5.92,,,,,,,,,,,,,,,
6,3.79,4.20,4.70,5.17,5.64,6.10,,,,,,,,,,,,,,
7,3.52,3.92,4.42,4.90,5.36,5.82,6.28,,,,,,,,,,,,,
8,3.24,3.64,4.14,4.62,5.09,5.55,6.00,6.45,,,,,,,,,,,,
9,2.96,3.37,3.86,4.34,4.81,5.27,5.73,6.18,6.62,,,,,,,,,,,
10,2.68,3.09,3.58,4.06,4.53,4.99,5.45,5.90,6.35,6.79,,,,,,,,,,
11,2.41,2.81,3.31,3.78,4.25,4.71,5.17,5.62,6.07,6.51,6.96,,,,,,,,,
12,2.13,2.53,3.03,3.51,3.97,4.44,4.89,5.34,5.79,6.24,6.68,7.12,,,,,,,,
13,1.85,2.25,2.75,3.23,3.70,4.16,4.61,5.07,5.51,5.96,6.40,6.84,7.28,,,,,,,
14,1.57,1.98,2.47,2.95,3.42,3.88,4.34,4.79,5.24,5.68,6.12,6.57,7.00,7.44,,,,,,
15,1.29,1.70,2.19,2.67,3.14,3.60,4.06,4.51,4.96,5.40,5.85,6.29,6.73,7.16,7.60,,,,,
16,1.02,1.42,1.92,2.40,2.86,3.32,3.78,4.23,4.68,5.13,5.57,6.01,6.45,6.89,7.32,7.76,,,,
17,0.74,1.14,1.64,2.12,2.59,3.05,3.50,3.95,4.40,4.85,5.29,5.73,6.17,6.61,7.04,7.48,7.91,,,
18,0.46,0.86,1.36,1.84,2.30,2.76,3.22,3.67,4.12,4.56,5.01,5.45,5.89,6.32,6.76,7.19,7.63,8.06,,
19,0.19,0.58,1.07,1.54,2.00,2.45,2.90,3.35,3.80,4.24,4.68,5.11,5.55,5.98,6.42,6.85,7.28,7.71,8.14,
20,0.00,0.27,0.67,1.07,1.47,1.87,2.27,2.67,3.07,3.47,3.87,4.27,4.67,5.07,5.47,5.87,6.27,6.67,7.07,7.47
