i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.23,,,,,,,,,,,,,,,,,,
2,0.23,0.78,,,,,,,,,,,,,,,,,
3,0.23,0.78,1.41,,,,,,,,,,,,,,,,
4,0.23,0.78,1.41,2.09,,,,,,,,,,,,,,,
5,0.23,0.78,1.41,2.09,2.79,,,,,,,,,,,,,,
6,0.23,0.78,1.41,2.09,2.79,3.54,,,,,,,,,,,,,
7,0.23,0.78,1.41,2.09,2.79,3.54,4.29,,,,,,,,,,,,
8,0.23,0.78,1.41,2.09,2.79,3.54,4.29,5.05,,,,,,,,,,,
9,0.23,0.78,1.41,2.09,2.79,3.54,4.29,5.05,5.84,,,,,,,,,,
10,0.23,0.78,1.41,2.09,2.79,3.54,4.29,5.05,5.84,6.63,,,,,,,,,
11,0.23,0.78,1.41,2.09,2.79,3.54,4.29,5.05,5.84,6.63,7.44,,,,,,,,
12,0.23,0.78,1.41,2.09,2.79,3.54,4.29,5.05,5.84,6.63,7.44,8.25,,,,,,,
13,0.23,0.78,1.40,2.09,2.79,3.54,4.29,5.05,5.84,6.63,7.43,8.25,9.06,,,,,,
14,0.23,0.78,1.40,2.08,2.79,3.52,4.29,5.05,5.84,6.63,7.43,8.24,9.06,9.89,,,,,
15,0.23,0.77,1.40,2.08,2.79,3.52,4.28,5.05,5.83,6.62,7.43,8.24,9.05,9.88,10.71,,,,
16,0.23,0.77,1.39,2.07,2.77,3.50,4.26,5.04,5.82,6.61,7.41,8.22,9.04,9.87,10.70,11.53,,,
17,0.21,0.74,1.35,2.04,2.73,3.46,4.21,4.98,5.75,6.54,7.34,8.15,8.97,9.79,10.62,11.46,12.29,,
18,0.18,0.67,1.26,1.93,2.61,3.33,4.07,4.83,5.59,6.38,7.17,7.96,8.78,9.60,10.41,11.24,12.07,12.91,
19,0.10,0.50,1.03,1.62,2.27,2.94,3.65,4.37,5.11,5.87,6.62,7.41,8.19,8.97,9.78,10.59,11.39,12.21,13.04
