i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.29,,,,,,,,,,,,,,,,,,
2,0.29,0.82,,,,,,,,,,,,,,,,,
3,0.29,0.82,1.47,,,,,,,,,,,,,,,,
4,0.29,0.82,1.47,2.12,,,,,,,,,,,,,,,
5,0.29,0.82,1.47,2.12,2.81,,,,,,,,,,,,,,
6,0.29,0.82,1.47,2.12,2.81,3.54,,,,,,,,,,,,,
7,0.29,0.82,1.47,2.12,2.81,3.54,4.28,,,,,,,,,,,,
8,0.29,0.82,1.47,2.12,2.81,3.54,4.28,5.04,,,,,,,,,,,
9,0.29,0.82,1.47,2.12,2.81,3.54,4.28,5.04,5.81,,,,,,,,,,
10,0.29,0.82,1.47,2.11,2.81,3.54,4.28,5.04,5.81,6.59,,,,,,,,,
11,0.29,0.82,1.47,2.11,2.81,3.54,4.28,5.04,5.81,6.59,7.38,,,,,,,,
12,0.29,0.82,1.47,2.11,2.81,3.54,4.28,5.04,5.81,6.59,7.38,8.18,,,,,,,
13,0.29,0.82,1.47,2.11,2.81,3.54,4.28,5.04,5.81,6.59,7.38,8.18,8.98,,,,,,
14,0.29,0.82,1.47,2.11,2.81,3.53,4.28,5.04,5.81,6.59,7.38,8.17,8.98,9.79,,,,,
15,0.29,0.82,1.46,2.11,2.80,3.53,4.27,5.03,5.80,6.58,7.37,8.17,8.97,9.78,10.60,,,,
16,0.28,0.81,1.45,2.09,2.78,3.51,4.25,5.01,5.78,6.55,7.34,8.14,8.94,9.76,10.57,11.39,,,
17,0.26,0.78,1.41,2.05,2.73,3.45,4.19,4.94,5.71,6.49,7.27,8.06,8.87,9.68,10.49,11.31,12.14,,
18,0.20,0.70,1.32,1.93,2.60,3.30,4.03,4.77,5.52,6.29,7.07,7.85,8.65,9.45,10.26,11.07,11.89,12.71,
19,0.12,0.51,1.03,1.62,2.24,2.90,3.58,4.29,5.01,5.74,6.49,7.24,8.01,8.79,9.57,10.36,11.16,11.96,12.77
