i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.89,,,,,,,,,,,,,,,,,,,
2,3.68,3.91,,,,,,,,,,,,,,,,,,
3,3.46,3.70,3.90,,,,,,,,,,,,,,,,,
4,3.25,3.49,3.68,3.87,,,,,,,,,,,,,,,,
5,3.03,3.27,3.47,3.65,3.82,,,,,,,,,,,,,,,
6,2.82,3.06,3.26,3.44,3.61,3.77,,,,,,,,,,,,,,
7,2.60,2.84,3.04,3.22,3.40,3.56,3.72,,,,,,,,,,,,,
8,2.39,2.63,2.83,3.01,3.18,3.35,3.50,3.66,,,,,,,,,,,,
9,2.18,2.41,2.61,2.80,2.97,3.13,3.29,3.44,3.60,,,,,,,,,,,
10,1.96,2.20,2.40,2.58,2.75,2.92,3.08,3.23,3.38,3.53,,,,,,,,,,
11,1.75,1.98,2.18,2.37,2.54,2.70,2.86,3.02,3.17,3.31,3.46,,,,,,,,,
12,1.53,1.77,1.97,2.15,2.32,2.49,2.65,2.80,2.95,3.10,3.25,3.39,,,,,,,,
13,1.32,1.56,1.76,1.94,2.11,2.27,2.43,2.59,2.74,2.89,3.03,3.17,3.32,,,,,,,
14,1.10,1.34,1.54,1.72,1.90,2.06,2.22,2.37,2.52,2.67,2.82,2.96,3.10,3.24,,,,,,
15,0.89,1.13,1.33,1.51,1.68,1.84,2.00,2.16,2.31,2.46,2.60,2.74,2.88,3.02,3.16,,,,,
16,0.68,0.91,1.11,1.29,1.46,1.63,1.79,1.94,2.09,2.24,2.38,2.52,2.66,2.80,2.94,3.08,,,,
17,0.47,0.70,0.89,1.07,1.24,1.40,1.56,1.71,1.86,2.01,2.15,2.29,2.43,2.57,2.71,2.84,2.98,,,
18,0.27,0.49,0.67,0.85,1.01,1.17,1.32,1.47,1.61,1.76,1.90,2.04,2.17,2.31,2.44,2.58,2.71,2.84,,
19,0.10,0.28,0.44,0.60,0.74,0.89,1.03,1.16,1.30,1.43,1.56,1.69,1.82,1.95,2.08,2.21,2.33,2.46,2.58,
20,0.00,0.11,0.21,0.31,0.41,0.51,0.61,0.71,0.81,0.91,1.01,1.11,1.21,1.31,1.41,1.51,1.61,1.71,1.81,1.91
